单词		词频		占比
le		390		9.057129586623317%
de		291		6.758012076172783%
et		182		4.226660473757548%
,		182		4.226660473757548%
.		136		3.1583836507199257%

		117		2.7171388759869948%
un		116		2.693915466790525%
l’		110		2.5545750116117047%
à		98		2.275894101254064%
d’		68		1.5791918253599628%
Chine		64		1.4862981885740827%
être		57		1.3237343241987922%
avoir		49		1.137947050627032%
dans		45		1.045053413841152%
plus		39		0.9057129586623316%
développement		37		0.8592661402693916%
pays		36		0.8360427310729215%
au		35		0.8128193218764515%
en		34		0.7895959126799814%
monde		33		0.7663725034835114%
nous		32		0.7431490942870413%
pour		31		0.7199256850905713%
coopération		28		0.6502554575011612%
lui		27		0.6270320483046911%
international		25		0.5805852299117511%
chinois		24		0.5573618207152811%
ce		21		0.4876915931258709%
avec		19		0.4412447747329308%
par		18		0.41802136553646074%
«		18		0.41802136553646074%
»		18		0.41802136553646074%
tout		18		0.41802136553646074%
son		17		0.3947979563399907%
mondial		17		0.3947979563399907%
grand		16		0.3715745471435207%
depuis		15		0.34835113794705064%
qui		15		0.34835113794705064%
sur		15		0.34835113794705064%
ne		15		0.34835113794705064%
que		13		0.3019043195541105%
n’		13		0.3019043195541105%
nouveau		13		0.3019043195541105%
devoir		13		0.3019043195541105%
peuple		12		0.27868091035764053%
renforcer		12		0.27868091035764053%
Europe		11		0.25545750116117044%
an		10		0.23223409196470043%
se		10		0.23223409196470043%
leur		10		0.23223409196470043%
partenariat		10		0.23223409196470043%
ensemble		10		0.23223409196470043%
paix		9		0.20901068276823037%
c’		9		0.20901068276823037%
covid-19		9		0.20901068276823037%
poursuivre		9		0.20901068276823037%
apporter		9		0.20901068276823037%
jamais		9		0.20901068276823037%
toujours		9		0.20901068276823037%
important		9		0.20901068276823037%
UE		9		0.20901068276823037%
-		9		0.20901068276823037%
ouverture		8		0.18578727357176034%
qu’		8		0.18578727357176034%
entre		8		0.18578727357176034%
cesse		8		0.18578727357176034%
économie		8		0.18578727357176034%
pourcent		8		0.18578727357176034%
faire		8		0.18578727357176034%
autre		7		0.1625638643752903%
politique		7		0.1625638643752903%
confrontation		7		0.1625638643752903%
comme		7		0.1625638643752903%
civilisation		7		0.1625638643752903%
réaliser		7		0.1625638643752903%
s’		7		0.1625638643752903%
voie		7		0.1625638643752903%
premier		7		0.1625638643752903%
système		7		0.1625638643752903%
fermement		7		0.1625638643752903%
contribution		7		0.1625638643752903%
deux		7		0.1625638643752903%
force		7		0.1625638643752903%
défi		7		0.1625638643752903%
préserver		6		0.13934045517882027%
notre		6		0.13934045517882027%
ami		6		0.13934045517882027%
solidarité		6		0.13934045517882027%
renouveau		6		0.13934045517882027%
nation		6		0.13934045517882027%
histoire		6		0.13934045517882027%
humanité		6		0.13934045517882027%
il		6		0.13934045517882027%
ni		6		0.13934045517882027%
aujourd’hui		6		0.13934045517882027%
gagnant		6		0.13934045517882027%
marché		6		0.13934045517882027%
rôle		6		0.13934045517882027%
croissance		6		0.13934045517882027%
intérêt		6		0.13934045517882027%
pas		6		0.13934045517882027%
développer		6		0.13934045517882027%
opposer		6		0.13934045517882027%
affaire		5		0.11611704598235022%
cher		5		0.11611704598235022%
mais		5		0.11611704598235022%
connaître		5		0.11611704598235022%
aussi		5		0.11611704598235022%
avenir		5		0.11611704598235022%
vie		5		0.11611704598235022%
pauvreté		5		0.11611704598235022%
durable		5		0.11611704598235022%
année		5		0.11611704598235022%
gouvernance		5		0.11611704598235022%
initiative		5		0.11611704598235022%
route		5		0.11611704598235022%
reprise		5		0.11611704598235022%
dialogue		5		0.11611704598235022%
relation		4		0.09289363678588017%
président		4		0.09289363678588017%
sanitaire		4		0.09289363678588017%
même		4		0.09289363678588017%
dire		4		0.09289363678588017%
seul		4		0.09289363678588017%
progrès		4		0.09289363678588017%
bon		4		0.09289363678588017%
global		4		0.09289363678588017%
sans		4		0.09289363678588017%
devenir		4		0.09289363678588017%
milliard		4		0.09289363678588017%
selon		4		0.09289363678588017%
économique		4		0.09289363678588017%
mutuellement		4		0.09289363678588017%
bénéfique		4		0.09289363678588017%
temps		4		0.09289363678588017%
prendre		4		0.09289363678588017%
aucun		4		0.09289363678588017%
conflit		4		0.09289363678588017%
partenaire		4		0.09289363678588017%
tenir		4		0.09289363678588017%
ceinture		4		0.09289363678588017%
investissement		4		0.09289363678588017%
fort		4		0.09289363678588017%
jouer		4		0.09289363678588017%
face		4		0.09289363678588017%
party		4		0.09289363678588017%
:		4		0.09289363678588017%
continuer		4		0.09289363678588017%
entendre		4		0.09289363678588017%
échange		4		0.09289363678588017%
changement		4		0.09289363678588017%
division		4		0.09289363678588017%
planétaire		4		0.09289363678588017%
accord		4		0.09289363678588017%
courant		3		0.06967022758941013%
côté		3		0.06967022758941013%
Xi		3		0.06967022758941013%
Jinping		3		0.06967022758941013%
rapport		3		0.06967022758941013%
puissant		3		0.06967022758941013%
construire		3		0.06967022758941013%
partager		3		0.06967022758941013%
trouver		3		0.06967022758941013%
celui		3		0.06967022758941013%
deuxième		3		0.06967022758941013%
industriel		3		0.06967022758941013%
membre		3		0.06967022758941013%
sécurité		3		0.06967022758941013%
propre		3		0.06967022758941013%
cours		3		0.06967022758941013%
70		3		0.06967022758941013%
dix		3		0.06967022758941013%
contre		3		0.06967022758941013%
fois		3		0.06967022758941013%
pacifique		3		0.06967022758941013%
provoquer		3		0.06967022758941013%
guerre		3		0.06967022758941013%
financier		3		0.06967022758941013%
régional		3		0.06967022758941013%
ordre		3		0.06967022758941013%
stabilité		3		0.06967022758941013%
organisation		3		0.06967022758941013%
baser		3		0.06967022758941013%
droit		3		0.06967022758941013%
multilatéral		3		0.06967022758941013%
niveau		3		0.06967022758941013%
élargir		3		0.06967022758941013%
parmi		3		0.06967022758941013%
différent		3		0.06967022758941013%
dynamique		3		0.06967022758941013%
crise		3		0.06967022758941013%
demande		3		0.06967022758941013%
fait		3		0.06967022758941013%
commun		3		0.06967022758941013%
entier		3		0.06967022758941013%
principal		3		0.06967022758941013%
favoriser		3		0.06967022758941013%
pouvoir		3		0.06967022758941013%
États-Unis		3		0.06967022758941013%
non		3		0.06967022758941013%
préconiser		3		0.06967022758941013%
promouvoir		3		0.06967022758941013%
autrui		3		0.06967022758941013%
conjoint		3		0.06967022758941013%
bénéfice		3		0.06967022758941013%
travailler		3		0.06967022758941013%
mutuel		3		0.06967022758941013%
crucial		3		0.06967022758941013%
chemin		3		0.06967022758941013%
combattre		3		0.06967022758941013%
défendre		3		0.06967022758941013%
coordination		3		0.06967022758941013%
45		3		0.06967022758941013%
numérique		3		0.06967022758941013%
état		2		0.046446818392940084%
étranger		2		0.046446818392940084%
