单词		词频		占比
发展		140		1.9342359767891684%
改革		109		1.5059408676429953%
经济		65		0.8980381320806853%
推进		59		0.8151423045040067%
建设		59		0.8151423045040067%
政策		59		0.8151423045040067%
企业		55		0.7598784194528876%
新		50		0.6907985631389887%
社会		47		0.6493506493506493%
市场		47		0.6493506493506493%
创新		46		0.6355346780878696%
服务		45		0.6217187068250898%
加快		43		0.5940867642995302%
完善		43		0.5940867642995302%
支持		41		0.5664548217739708%
推动		40		0.5526388505111909%
中国		35		0.4835589941972921%
深化		34		0.46974302293451226%
政府		30		0.41447913788339324%
教育		30		0.41447913788339324%
工作		29		0.40066316662061346%
提高		28		0.3868471953578337%
实施		27		0.3730312240950539%
保障		27		0.3730312240950539%
金融		26		0.35921525283227407%
财政		25		0.34539928156949434%
机制		25		0.34539928156949434%
群众		25		0.34539928156949434%
就业		24		0.33158331030671456%
开放		24		0.33158331030671456%
增长		23		0.3177673390439348%
落实		23		0.3177673390439348%
体系		23		0.3177673390439348%
稳		22		0.303951367781155%
地区		22		0.303951367781155%
国家		22		0.303951367781155%
元		21		0.2901353965183753%
国际		21		0.2901353965183753%
主体		21		0.2901353965183753%
加大		21		0.2901353965183753%
环境		21		0.2901353965183753%
稳定		20		0.27631942525559544%
风险		20		0.27631942525559544%
投资		20		0.27631942525559544%
降低		20		0.27631942525559544%
监管		20		0.27631942525559544%
健全		20		0.27631942525559544%
优化		19		0.2625034539928157%
制度		19		0.2625034539928157%
农村		19		0.2625034539928157%
治理		19		0.2625034539928157%
依法		18		0.24868748273003594%
科技		18		0.24868748273003594%
基础		18		0.24868748273003594%
融资		18		0.24868748273003594%
合作		18		0.24868748273003594%
我国		17		0.23487151146725613%
生产		17		0.23487151146725613%
水平		17		0.23487151146725613%
提升		17		0.23487151146725613%
重点		17		0.23487151146725613%
持续		17		0.23487151146725613%
增强		16		0.22105554020447638%
力度		16		0.22105554020447638%
中		16		0.22105554020447638%
精神		15		0.20723956894169662%
消费		15		0.20723956894169662%
城镇		15		0.20723956894169662%
结构		15		0.20723956894169662%
技术		15		0.20723956894169662%
贫困		15		0.20723956894169662%
防治		15		0.20723956894169662%
中央		15		0.20723956894169662%
增加		15		0.20723956894169662%
解决		15		0.20723956894169662%
核心		14		0.19342359767891684%
高		14		0.19342359767891684%
质量		14		0.19342359767891684%
生态		14		0.19342359767891684%
各类		14		0.19342359767891684%
强化		14		0.19342359767891684%
能力		14		0.19342359767891684%
活力		14		0.19342359767891684%
收费		14		0.19342359767891684%
发挥		14		0.19342359767891684%
保护		14		0.19342359767891684%
全国		13		0.17960762641613703%
年		13		0.17960762641613703%
特色		13		0.17960762641613703%
运行		13		0.17960762641613703%
人口		13		0.17960762641613703%
作用		13		0.17960762641613703%
产业		13		0.17960762641613703%
领域		13		0.17960762641613703%
污染		13		0.17960762641613703%
困难		13		0.17960762641613703%
人员		13		0.17960762641613703%
两		13		0.17960762641613703%
健康		13		0.17960762641613703%
代表		12		0.16579165515335728%
目标		12		0.16579165515335728%
国内		12		0.16579165515335728%
农业		12		0.16579165515335728%
养老		12		0.16579165515335728%
改造		12		0.16579165515335728%
关系		12		0.16579165515335728%
减税		12		0.16579165515335728%
行业		12		0.16579165515335728%
战略		12		0.16579165515335728%
设施		12		0.16579165515335728%
综合		12		0.16579165515335728%
民族		12		0.16579165515335728%
做好		12		0.16579165515335728%
居民		11		0.1519756838905775%
一批		11		0.1519756838905775%
成果		11		0.1519756838905775%
专项		11		0.1519756838905775%
城乡		11		0.1519756838905775%
小微		11		0.1519756838905775%
资金		11		0.1519756838905775%
脱贫		11		0.1519756838905775%
举措		11		0.1519756838905775%
项目		11		0.1519756838905775%
公平		11		0.1519756838905775%
标准		11		0.1519756838905775%
地方		11		0.1519756838905775%
确保		11		0.1519756838905775%
压力		10		0.13815971262779772%
进一步		10		0.13815971262779772%
制造业		10		0.13815971262779772%
下降		10		0.13815971262779772%
生活		10		0.13815971262779772%
地方政府		10		0.13815971262779772%
宏观		10		0.13815971262779772%
医疗		10		0.13815971262779772%
市场化		10		0.13815971262779772%
关键		10		0.13815971262779772%
负担		10		0.13815971262779772%
方式		9		0.12434374136501797%
外资		9		0.12434374136501797%
改善		9		0.12434374136501797%
坚定		9		0.12434374136501797%
经营		9		0.12434374136501797%
货币		9		0.12434374136501797%
扎实		9		0.12434374136501797%
行政		9		0.12434374136501797%
体制		9		0.12434374136501797%
国有		9		0.12434374136501797%
乡村		9		0.12434374136501797%
绿色		9		0.12434374136501797%
民生		9		0.12434374136501797%
维护		9		0.12434374136501797%
监督		9		0.12434374136501797%
竞争		9		0.12434374136501797%
人才		9		0.12434374136501797%
