单词		词频		占比
全球		15		2.2900763358778624%
合作		15		2.2900763358778624%
世界		13		1.984732824427481%
发展		12		1.8320610687022902%
中		11		1.6793893129770994%
治理		11		1.6793893129770994%
经济		9		1.3740458015267176%
和平		8		1.2213740458015268%
人类		7		1.0687022900763359%
各国		7		1.0687022900763359%
法		6		0.9160305343511451%
国际		6		0.9160305343511451%
论坛		5		0.7633587786259541%
对话		5		0.7633587786259541%
维护		5		0.7633587786259541%
两		5		0.7633587786259541%
国		5		0.7633587786259541%
关系		5		0.7633587786259541%
巴黎		4		0.6106870229007634%
女士们		4		0.6106870229007634%
先生们		4		0.6106870229007634%
朋友们		4		0.6106870229007634%
法国		4		0.6106870229007634%
多边主义		4		0.6106870229007634%
贸易		4		0.6106870229007634%
联合国		4		0.6106870229007634%
互信		4		0.6106870229007634%
命运		4		0.6106870229007634%
破解		4		0.6106870229007634%
赤字		4		0.6106870229007634%
推动		4		0.6106870229007634%
信任		4		0.6106870229007634%
全球化		4		0.6106870229007634%
建设		3		0.45801526717557256%
力量		3		0.45801526717557256%
主席		3		0.45801526717557256%
尊敬		3		0.45801526717557256%
马克龙		3		0.45801526717557256%
总统		3		0.45801526717557256%
围绕		3		0.45801526717557256%
成果		3		0.45801526717557256%
共识		3		0.45801526717557256%
推进		3		0.45801526717557256%
文明		3		0.45801526717557256%
气候		3		0.45801526717557256%
多边		3		0.45801526717557256%
组织		3		0.45801526717557256%
竞争		3		0.45801526717557256%
相互		3		0.45801526717557256%
反对		3		0.45801526717557256%
增长		3		0.45801526717557256%
打造		3		0.45801526717557256%
模式		3		0.45801526717557256%
美好		2		0.3053435114503817%
地球		2		0.3053435114503817%
家园		2		0.3053435114503817%
贡献		2		0.3053435114503817%
智慧		2		0.3053435114503817%
闭幕式		2		0.3053435114503817%
3月		2		0.3053435114503817%
默克尔		2		0.3053435114503817%
总理		2		0.3053435114503817%
容克		2		0.3053435114503817%
昨天		2		0.3053435114503817%
代表		2		0.3053435114503817%
富有		2		0.3053435114503817%
建设性		2		0.3053435114503817%
会晤		2		0.3053435114503817%
时		2		0.3053435114503817%
达成		2		0.3053435114503817%
稳定		2		0.3053435114503817%
支持		2		0.3053435114503817%
发挥		2		0.3053435114503817%
作用		2		0.3053435114503817%
互尊		2		0.3053435114503817%
平等		2		0.3053435114503817%
开放		2		0.3053435114503817%
包容		2		0.3053435114503817%
互利		2		0.3053435114503817%
共赢		2		0.3053435114503817%
中欧		2		0.3053435114503817%
战略		2		0.3053435114503817%
伙伴		2		0.3053435114503817%
面临		2		0.3053435114503817%
挑战		2		0.3053435114503817%
说		2		0.3053435114503817%
面对		2		0.3053435114503817%
做		2		0.3053435114503817%
持续不断		2		0.3053435114503817%
变化		2		0.3053435114503817%
传统		2		0.3053435114503817%
威胁		2		0.3053435114503817%
保护主义		2		0.3053435114503817%
机制		2		0.3053435114503817%
共建		2		0.3053435114503817%
共享		2		0.3053435114503817%
构建		2		0.3053435114503817%
博弈		2		0.3053435114503817%
交流		2		0.3053435114503817%
可持续		2		0.3053435114503817%
新		2		0.3053435114503817%
摒弃		2		0.3053435114503817%
思维		2		0.3053435114503817%
促		2		0.3053435114503817%
武力		2		0.3053435114503817%
空间		2		0.3053435114503817%
平衡		2		0.3053435114503817%
赢		2		0.3053435114503817%
一带		2		0.3053435114503817%
一路		2		0.3053435114503817%
提供		2		0.3053435114503817%
参与		2		0.3053435114503817%
远		2		0.3053435114503817%
制造		2		0.3053435114503817%
领域		2		0.3053435114503817%
讲话		1		0.15267175572519084%
2019年		1		0.15267175572519084%
26日		1		0.15267175572519084%
中华		1		0.15267175572519084%
共和国		1		0.15267175572519084%
习近平		1		0.15267175572519084%
春和景明		1		0.15267175572519084%
生机		1		0.15267175572519084%
盎然		1		0.15267175572519084%
访问		1		0.15267175572519084%
之际		1		0.15267175572519084%
受邀		1		0.15267175572519084%
出席		1		0.15267175572519084%
与会		1		0.15267175572519084%
议题		1		0.15267175572519084%
研讨		1		0.15267175572519084%
参会		1		0.15267175572519084%
诚挚		1		0.15267175572519084%
问候		1		0.15267175572519084%
成功		1		0.15267175572519084%
衷心		1		0.15267175572519084%
祝贺		1		0.15267175572519084%
