单词		词频		占比
中国		46		2.006980802792321%
经济		41		1.7888307155322862%
疫情		39		1.7015706806282722%
中		37		1.6143106457242582%
政策		32		1.3961605584642234%
新		24		1.0471204188481675%
市场		24		1.0471204188481675%
就业		23		1.0034904013961605%
企业		23		1.0034904013961605%
世界		22		0.9598603839441536%
政府		20		0.8726003490401396%
两		18		0.7853403141361256%
说		17		0.7417102966841187%
关系		15		0.6544502617801047%
发展		15		0.6544502617801047%
合作		15		0.6544502617801047%
工作		14		0.6108202443280977%
美		13		0.5671902268760907%
增长		13		0.5671902268760907%
资金		13		0.5671902268760907%
李克强		12		0.5235602094240838%
改革		12		0.5235602094240838%
困难		11		0.4799301919720768%
记者		11		0.4799301919720768%
措施		11		0.4799301919720768%
主体		11		0.4799301919720768%
开放		11		0.4799301919720768%
应对		10		0.4363001745200698%
年		10		0.4363001745200698%
国际		10		0.4363001745200698%
民生		10		0.4363001745200698%
保障		10		0.4363001745200698%
各国		9		0.3926701570680628%
国家		9		0.3926701570680628%
冲击		9		0.3926701570680628%
稳定		9		0.3926701570680628%
规模性		9		0.3926701570680628%
努力		9		0.3926701570680628%
社会		9		0.3926701570680628%
国		9		0.3926701570680628%
之间		8		0.34904013961605584%
出台		8		0.34904013961605584%
报告		8		0.34904013961605584%
未来		8		0.34904013961605584%
全球		8		0.34904013961605584%
做		8		0.34904013961605584%
推动		8		0.34904013961605584%
钱		8		0.34904013961605584%
收入		8		0.34904013961605584%
影响		7		0.30541012216404884%
保		7		0.30541012216404884%
推进		7		0.30541012216404884%
元		7		0.30541012216404884%
挑战		7		0.30541012216404884%
新冠		6		0.2617801047120419%
肺炎		6		0.2617801047120419%
失业		6		0.2617801047120419%
纾困		6		0.2617801047120419%
消费		6		0.2617801047120419%
全国		6		0.2617801047120419%
事		6		0.2617801047120419%
投资		6		0.2617801047120419%
相互		6		0.2617801047120419%
希望		6		0.2617801047120419%
财政		5		0.2181500872600349%
居民		5		0.2181500872600349%
目标		5		0.2181500872600349%
群众		5		0.2181500872600349%
经验		5		0.2181500872600349%
有人		5		0.2181500872600349%
新增		5		0.2181500872600349%
特别		5		0.2181500872600349%
用于		5		0.2181500872600349%
支撑		5		0.2181500872600349%
活力		5		0.2181500872600349%
市场化		5		0.2181500872600349%
创造		5		0.2181500872600349%
调查		5		0.2181500872600349%
防控		5		0.2181500872600349%
中央		5		0.2181500872600349%
这是		5		0.2181500872600349%
基层		5		0.2181500872600349%
建立		5		0.2181500872600349%
台湾		5		0.2181500872600349%
城镇		5		0.2181500872600349%
岗位		5		0.2181500872600349%
利益		5		0.2181500872600349%
中方		4		0.17452006980802792%
高		4		0.17452006980802792%
解决		4		0.17452006980802792%
前		4		0.17452006980802792%
前行		4		0.17452006980802792%
说到		4		0.17452006980802792%
形势		4		0.17452006980802792%
一块		4		0.17452006980802792%
激发		4		0.17452006980802792%
稳		4		0.17452006980802792%
有利于		4		0.17452006980802792%
变化		4		0.17452006980802792%
战胜		4		0.17452006980802792%
恢复		4		0.17452006980802792%
作出		4		0.17452006980802792%
发生		4		0.17452006980802792%
病毒		4		0.17452006980802792%
人类		4		0.17452006980802792%
控制		4		0.17452006980802792%
住		4		0.17452006980802792%
投入		4		0.17452006980802792%
公共		4		0.17452006980802792%
面临		4		0.17452006980802792%
矛盾		4		0.17452006980802792%
项目		4		0.17452006980802792%
中小微		4		0.17452006980802792%
直达		4		0.17452006980802792%
人员		4		0.17452006980802792%
重点		4		0.17452006980802792%
规律		4		0.17452006980802792%
两岸		4		0.17452006980802792%
同胞		4		0.17452006980802792%
成长		4		0.17452006980802792%
维护		4		0.17452006980802792%
调整		4		0.17452006980802792%
一国两制		4		0.17452006980802792%
冷战		4		0.17452006980802792%
日		4		0.17452006980802792%
韩		4		0.17452006980802792%
协定		4		0.17452006980802792%
脱贫		4		0.17452006980802792%
时期		3		0.13089005235602094%
冠肺		3		0.13089005235602094%
炎		3		0.13089005235602094%
规模		3		0.13089005235602094%
月		3		0.13089005235602094%
足够		3		0.13089005235602094%
持续		3		0.13089005235602094%
蔓延		3		0.13089005235602094%
实事求是		3		0.13089005235602094%
基础		3		0.13089005235602094%
力度		3		0.13089005235602094%
场		3		0.13089005235602094%
把握		3		0.13089005235602094%
过程		3		0.13089005235602094%
判断		3		0.13089005235602094%
搞		3		0.13089005235602094%
国债		3		0.13089005235602094%
结存		3		0.13089005235602094%
商业		3		0.13089005235602094%
保民生		3		0.13089005235602094%
能力		3		0.13089005235602094%
财富		3		0.13089005235602094%
稳住		3		0.13089005235602094%
社保		3		0.13089005235602094%
核心		3		0.13089005235602094%
找到		3		0.13089005235602094%
科学		3		0.13089005235602094%
产品		3		0.13089005235602094%
流行		3		0.13089005235602094%
创新		3		0.13089005235602094%
作用		3		0.13089005235602094%
低保		3		0.13089005235602094%
办事		3		0.13089005235602094%
民族		3		0.13089005235602094%
重视		3		0.13089005235602094%
面对		3		0.13089005235602094%
失业率		3		0.13089005235602094%
农民工		3		0.13089005235602094%
去年		3		0.13089005235602094%
救助		3		0.13089005235602094%
9亿		3		0.13089005235602094%
业态		3		0.13089005235602094%
平均		3		0.13089005235602094%
人群		3		0.13089005235602094%
落实		3		0.13089005235602094%
人大		3		0.13089005235602094%
香港		3		0.13089005235602094%
提到		3		0.13089005235602094%
美国		3		0.13089005235602094%
经贸		3		0.13089005235602094%
关切		3		0.13089005235602094%
脱钩		3		0.13089005235602094%
传统		3		0.13089005235602094%
共赢		3		0.13089005235602094%
规则		3		0.13089005235602094%
尊重		3		0.13089005235602094%
环境		3		0.13089005235602094%
伙伴		3		0.13089005235602094%
承诺		3		0.13089005235602094%
受		3		0.13089005235602094%
衰退		3		0.13089005235602094%
产业链		3		0.13089005235602094%
供应链		3		0.13089005235602094%
担负		3		0.13089005235602094%
记者会		2		0.08726003490401396%
两会		2		0.08726003490401396%
报道		2		0.08726003490401396%
开		2		0.08726003490401396%
时间		2		0.08726003490401396%
路透社		2		0.08726003490401396%
GDP		2		0.08726003490401396%
占		2		0.08726003490401396%
预期		2		0.08726003490401396%
低		2		0.08726003490401396%
几十		2		0.08726003490401396%
指标		2		0.08726003490401396%
保市场		2		0.08726003490401396%
实际上		2		0.08726003490401396%
感受		2		0.08726003490401396%
质量		2		0.08726003490401396%
听到		2		0.08726003490401396%
复工		2		0.08726003490401396%
复产		2		0.08726003490401396%
推出		2		0.08726003490401396%
叫作		2		0.08726003490401396%
鱼		2		0.08726003490401396%
用到		2		0.08726003490401396%
走		2		0.08726003490401396%
路		2		0.08726003490401396%
赤字		2		0.08726003490401396%
抗疫		2		0.08726003490401396%
拉动		2		0.08726003490401396%
储备		2		0.08726003490401396%
同志		2		0.08726003490401396%
党中央		2		0.08726003490401396%
贡献		2		0.08726003490401396%
科学家		2		0.08726003490401396%
溯源		2		0.08726003490401396%
参与		2		0.08726003490401396%
生命		2		0.08726003490401396%
健康		2		0.08726003490401396%
敌人		2		0.08726003490401396%
探索		2		0.08726003490401396%
最终		2		0.08726003490401396%
公开		2		0.08726003490401396%
透明		2		0.08726003490401396%
结束		2		0.08726003490401396%
原则		2		0.08726003490401396%
管控		2		0.08726003490401396%
张		2		0.08726003490401396%
抗击		2		0.08726003490401396%
同舟共济		2		0.08726003490401396%
广播		2		0.08726003490401396%
保证		2		0.08726003490401396%
注重		2		0.08726003490401396%
讲		2		0.08726003490401396%
地方		2		0.08726003490401396%
机制		2		0.08726003490401396%
全		2		0.08726003490401396%
落到		2		0.08726003490401396%
特困		2		0.08726003490401396%
身上		2		0.08726003490401396%
紧		2		0.08726003490401396%
日子		2		0.08726003490401396%
干		2		0.08726003490401396%
重		2		0.08726003490401396%
新型		2		0.08726003490401396%
留		2		0.08726003490401396%
情况		2		0.08726003490401396%
大陆		2		0.08726003490401396%
台		2		0.08726003490401396%
方针		2		0.08726003490401396%
一贯		2		0.08726003490401396%
共识		2		0.08726003490401396%
反对		2		0.08726003490401396%
愿		2		0.08726003490401396%
和平		2		0.08726003490401396%
中华		2		0.08726003490401396%
智慧		2		0.08726003490401396%
始终		2		0.08726003490401396%
高度		2		0.08726003490401396%
6%		2		0.08726003490401396%
家庭		2		0.08726003490401396%
位		2		0.08726003490401396%
困境		2		0.08726003490401396%
个体		2		0.08726003490401396%
工商户		2		0.08726003490401396%
公平		2		0.08726003490401396%
今明		2		0.08726003490401396%
机会		2		0.08726003490401396%
扶持		2		0.08726003490401396%
条条		2		0.08726003490401396%
框框		2		0.08726003490401396%
户		2		0.08726003490401396%
