单词		词频		占比
中国		131		3.624792473713337%
国际		62		1.715550636413946%
发展		50		1.3835085777531821%
国家		47		1.3004980630879912%
外交		40		1.1068068622025455%
世界		38		1.0514665190924184%
合作		35		0.9684560044272275%
中		34		0.9407858328721639%
关系		34		0.9407858328721639%
全球		33		0.9131156613171001%
发展中国家		26		0.7194244604316548%
维护		24		0.6640841173215274%
社会		23		0.6364139457664637%
各国		23		0.6364139457664637%
联合国		22		0.6087437742114%
疫苗		20		0.5534034311012728%
美国		19		0.5257332595462092%
新		18		0.4980630879911455%
两		18		0.4980630879911455%
和平		18		0.4980630879911455%
王毅		17		0.47039291643608194%
稳定		17		0.47039291643608194%
记者		15		0.41505257332595463%
共产党		15		0.41505257332595463%
支持		15		0.41505257332595463%
党		15		0.41505257332595463%
疫情		14		0.387382401770891%
抗疫		14		0.387382401770891%
倡议		14		0.387382401770891%
民主		14		0.387382401770891%
习近平		13		0.3597122302158274%
主席		13		0.3597122302158274%
战略		13		0.3597122302158274%
人类		13		0.3597122302158274%
坚定		13		0.3597122302158274%
提供		13		0.3597122302158274%
地区		13		0.3597122302158274%
提出		12		0.3320420586607637%
推动		12		0.3320420586607637%
俄		12		0.3320420586607637%
阿富汗		12		0.3320420586607637%
力量		11		0.3043718871057%
作出		11		0.3043718871057%
经济		11		0.3043718871057%
体系		11		0.3043718871057%
美		11		0.3043718871057%
中方		11		0.3043718871057%
中欧		11		0.3043718871057%
工作		10		0.2767017155506364%
第一		10		0.2767017155506364%
加快		10		0.2767017155506364%
组织		10		0.2767017155506364%
政治		10		0.2767017155506364%
推进		10		0.2767017155506364%
多边主义		10		0.2767017155506364%
作用		9		0.24903154399557276%
大国		9		0.24903154399557276%
伙伴		9		0.24903154399557276%
共同体		9		0.24903154399557276%
贡献		9		0.24903154399557276%
治理		9		0.24903154399557276%
道路		9		0.24903154399557276%
人权		9		0.24903154399557276%
团结		9		0.24903154399557276%
国		9		0.24903154399557276%
协定		9		0.24903154399557276%
亚洲		9		0.24903154399557276%
冬奥会		9		0.24903154399557276%
周年		8		0.22136137244050913%
核心		8		0.22136137244050913%
领导人		8		0.22136137244050913%
构建		8		0.22136137244050913%
深化		8		0.22136137244050913%
友好		8		0.22136137244050913%
反对		8		0.22136137244050913%
开放		8		0.22136137244050913%
带来		8		0.22136137244050913%
利益		8		0.22136137244050913%
届		8		0.22136137244050913%
制度		8		0.22136137244050913%
应		8		0.22136137244050913%
相互		8		0.22136137244050913%
年		7		0.1936912008854455%
发挥		7		0.1936912008854455%
承诺		7		0.1936912008854455%
挑战		7		0.1936912008854455%
理念		7		0.1936912008854455%
践行		7		0.1936912008854455%
场		7		0.1936912008854455%
想		7		0.1936912008854455%
原则		7		0.1936912008854455%
欧洲		7		0.1936912008854455%
进程		7		0.1936912008854455%
中非		7		0.1936912008854455%
精神		7		0.1936912008854455%
落实		7		0.1936912008854455%
北京		7		0.1936912008854455%
百年		6		0.16602102933038185%
元首		6		0.16602102933038185%
评价		6		0.16602102933038185%
成就		6		0.16602102933038185%
命运		6		0.16602102933038185%
公平		6		0.16602102933038185%
正确		6		0.16602102933038185%
多边		6		0.16602102933038185%
正义		6		0.16602102933038185%
基础		6		0.16602102933038185%
秩序		6		0.16602102933038185%
助力		6		0.16602102933038185%
国内		6		0.16602102933038185%
主权		6		0.16602102933038185%
规则		6		0.16602102933038185%
对此		6		0.16602102933038185%
峰会		6		0.16602102933038185%
美方		6		0.16602102933038185%
尊重		6		0.16602102933038185%
恢复		6		0.16602102933038185%
投资		6		0.16602102933038185%
局势		6		0.16602102933038185%
奥林匹克		6		0.16602102933038185%
2021年		5		0.1383508577753182%
领导		5		0.1383508577753182%
引领		5		0.1383508577753182%
视频		5		0.1383508577753182%
合力		5		0.1383508577753182%
互利		5		0.1383508577753182%
始终		5		0.1383508577753182%
环境		5		0.1383508577753182%
可持续		5		0.1383508577753182%
议程		5		0.1383508577753182%
成果		5		0.1383508577753182%
主动		5		0.1383508577753182%
成功		5		0.1383508577753182%
这是		5		0.1383508577753182%
历史		5		0.1383508577753182%
捍卫		5		0.1383508577753182%
对外		5		0.1383508577753182%
对抗		5		0.1383508577753182%
援助		5		0.1383508577753182%
重点		5		0.1383508577753182%
非洲		5		0.1383508577753182%
2022年		5		0.1383508577753182%
东盟		5		0.1383508577753182%
协作		5		0.1383508577753182%
高		5		0.1383508577753182%
热点		5		0.1383508577753182%
领域		5		0.1383508577753182%
对话		5		0.1383508577753182%
切实		5		0.1383508577753182%
进一步		5		0.1383508577753182%
奥运		5		0.1383508577753182%
台湾		5		0.1383508577753182%
二十		5		0.1383508577753182%
领事		5		0.1383508577753182%
联合		4		0.11068068622025456%
目标		4		0.11068068622025456%
冷战		4		0.11068068622025456%
百年华诞		4		0.11068068622025456%
次		4		0.11068068622025456%
沟通		4		0.11068068622025456%
共识		4		0.11068068622025456%
担当		4		0.11068068622025456%
公共		4		0.11068068622025456%
产品		4		0.11068068622025456%
病毒		4		0.11068068622025456%
卫生		4		0.11068068622025456%
健康		4		0.11068068622025456%
第三		4		0.11068068622025456%
复苏		4		0.11068068622025456%
价值		4		0.11068068622025456%
国际法		4		0.11068068622025456%
参与		4		0.11068068622025456%
气候		4		0.11068068622025456%
数字		4		0.11068068622025456%
民		4		0.11068068622025456%
紧急		4		0.11068068622025456%
物资		4		0.11068068622025456%
绿色		4		0.11068068622025456%
意义		4		0.11068068622025456%
保障		4		0.11068068622025456%
友谊		4		0.11068068622025456%
谋		4		0.11068068622025456%
民族		4		0.11068068622025456%
旗帜		4		0.11068068622025456%
政策		4		0.11068068622025456%
走		4		0.11068068622025456%
斗争		4		0.11068068622025456%
鲜明		4		0.11068068622025456%
反		4		0.11068068622025456%
责任		4		0.11068068622025456%
人士		4		0.11068068622025456%
西方		4		0.11068068622025456%
