单词		词频		占比
发展		84		2.086438152011923%
企业		40		0.9935419771485345%
经济		37		0.9190263288623944%
建设		33		0.819672131147541%
社会		32		0.7948335817188277%
支持		32		0.7948335817188277%
改革		31		0.7699950322901143%
疫情		30		0.7451564828614009%
就业		29		0.7203179334326876%
政策		28		0.6954793840039741%
推进		26		0.6458022851465475%
保障		24		0.5961251862891207%
推动		22		0.546448087431694%
服务		21		0.5216095380029807%
提高		20		0.49677098857426727%
中国		19		0.47193243914555394%
防控		19		0.47193243914555394%
增加		19		0.47193243914555394%
工作		18		0.44709388971684055%
新		18		0.44709388971684055%
政府		17		0.4222553402881272%
完善		17		0.4222553402881272%
稳定		16		0.39741679085941384%
目标		15		0.37257824143070045%
元		15		0.37257824143070045%
深化		15		0.37257824143070045%
市场		15		0.37257824143070045%
能力		15		0.37257824143070045%
群众		14		0.34773969200198707%
生产		14		0.34773969200198707%
民生		14		0.34773969200198707%
教育		14		0.34773969200198707%
人员		14		0.34773969200198707%
消费		13		0.32290114257327374%
困难		12		0.29806259314456035%
国际		12		0.29806259314456035%
实施		12		0.29806259314456035%
创新		12		0.29806259314456035%
产业		12		0.29806259314456035%
生活		12		0.29806259314456035%
投资		12		0.29806259314456035%
全国		11		0.273224043715847%
开放		11		0.273224043715847%
脱贫		11		0.273224043715847%
中		11		0.273224043715847%
强化		11		0.273224043715847%
公共		10		0.24838549428713363%
核心		10		0.24838549428713363%
加快		10		0.24838549428713363%
落实		10		0.24838549428713363%
合作		10		0.24838549428713363%
体系		10		0.24838549428713363%
健康		10		0.24838549428713363%
机制		10		0.24838549428713363%
地区		10		0.24838549428713363%
贷款		10		0.24838549428713363%
代表		9		0.22354694485842028%
我国		9		0.22354694485842028%
卫生		9		0.22354694485842028%
努力		9		0.22354694485842028%
加大		9		0.22354694485842028%
基础		9		0.22354694485842028%
人口		9		0.22354694485842028%
科技		9		0.22354694485842028%
国家		9		0.22354694485842028%
主体		9		0.22354694485842028%
党中央		8		0.19870839542970692%
增长		8		0.19870839542970692%
城镇		8		0.19870839542970692%
居民		8		0.19870839542970692%
持续		8		0.19870839542970692%
发挥		8		0.19870839542970692%
贫困		8		0.19870839542970692%
环境		8		0.19870839542970692%
中央		8		0.19870839542970692%
基层		8		0.19870839542970692%
治理		8		0.19870839542970692%
降低		8		0.19870839542970692%
维护		8		0.19870839542970692%
民族		8		0.19870839542970692%
去年		7		0.17386984600099353%
挑战		7		0.17386984600099353%
世界		7		0.17386984600099353%
区域		7		0.17386984600099353%
创业		7		0.17386984600099353%
小微		7		0.17386984600099353%
农村		7		0.17386984600099353%
金融		7		0.17386984600099353%
医疗		7		0.17386984600099353%
水平		7		0.17386984600099353%
坚定		7		0.17386984600099353%
财政		7		0.17386984600099353%
力度		7		0.17386984600099353%
保		7		0.17386984600099353%
制度		7		0.17386984600099353%
综合		7		0.17386984600099353%
安排		7		0.17386984600099353%
支出		7		0.17386984600099353%
重点		7		0.17386984600099353%
扶贫		7		0.17386984600099353%
健全		7		0.17386984600099353%
提升		7		0.17386984600099353%
设施		7		0.17386984600099353%
农民		7		0.17386984600099353%
同志		6		0.14903129657228018%
领导		6		0.14903129657228018%
战略		6		0.14903129657228018%
成果		6		0.14903129657228018%
建成		6		0.14903129657228018%
小康		6		0.14903129657228018%
作用		6		0.14903129657228018%
增强		6		0.14903129657228018%
减税		6		0.14903129657228018%
降费		6		0.14903129657228018%
