单词		词频		占比
市场		40		1.5980823012385137%
中国		37		1.4782261286456253%
经济		31		1.238513783459848%
发展		31		1.238513783459848%
中		29		1.1586096683979226%
就业		27		1.0787055533359968%
主体		26		1.038753495805034%
政府		23		0.9188973232121453%
政策		23		0.9188973232121453%
增长		21		0.8389932081502196%
说		20		0.7990411506192568%
去年		17		0.6791849780263683%
两		16		0.6392329204954055%
记者		15		0.5992808629644426%
疫情		15		0.5992808629644426%
李克强		14		0.5593288054334798%
推动		14		0.5593288054334798%
世界		14		0.5593288054334798%
新		12		0.4794246903715541%
企业		12		0.4794246903715541%
希望		12		0.4794246903715541%
基础		12		0.4794246903715541%
美		12		0.4794246903715541%
国		12		0.4794246903715541%
年		11		0.43947263284059124%
投入		11		0.43947263284059124%
中方		10		0.3995205753096284%
国家		10		0.3995205753096284%
稳定		10		0.3995205753096284%
开放		10		0.3995205753096284%
领域		10		0.3995205753096284%
创新		10		0.3995205753096284%
社会		10		0.3995205753096284%
关系		10		0.3995205753096284%
请问		9		0.3595685177786656%
努力		9		0.3595685177786656%
一点		9		0.3595685177786656%
研究		9		0.3595685177786656%
国内		9		0.3595685177786656%
香港		9		0.3595685177786656%
科技		9		0.3595685177786656%
民生		8		0.31961646024770274%
提出		8		0.31961646024770274%
规模		8		0.31961646024770274%
走		8		0.31961646024770274%
报销		8		0.31961646024770274%
未来		8		0.31961646024770274%
记者会		7		0.2796644027167399%
美国		7		0.2796644027167399%
工作		7		0.2796644027167399%
支持		7		0.2796644027167399%
预期		7		0.2796644027167399%
新增		7		0.2796644027167399%
高		7		0.2796644027167399%
合作		7		0.2796644027167399%
6%		7		0.2796644027167399%
制度		7		0.2796644027167399%
研发		7		0.2796644027167399%
改革		7		0.2796644027167399%
利益		7		0.2796644027167399%
公平		7		0.2796644027167399%
影响		6		0.23971234518577705%
制定		6		0.23971234518577705%
目标		6		0.23971234518577705%
增加		6		0.23971234518577705%
有利于		6		0.23971234518577705%
恢复		6		0.23971234518577705%
投资		6		0.23971234518577705%
国际		6		0.23971234518577705%
加大		6		0.23971234518577705%
力度		6		0.23971234518577705%
作用		6		0.23971234518577705%
这是		6		0.23971234518577705%
活力		6		0.23971234518577705%
台湾		6		0.23971234518577705%
教育		6		0.23971234518577705%
总理		5		0.1997602876548142%
措施		5		0.1997602876548142%
需求		5		0.1997602876548142%
事		5		0.1997602876548142%
资金		5		0.1997602876548142%
宏观		5		0.1997602876548142%
城镇		5		0.1997602876548142%
带动		5		0.1997602876548142%
机会		5		0.1997602876548142%
向好		5		0.1997602876548142%
包括		5		0.1997602876548142%
解决		5		0.1997602876548142%
带来		5		0.1997602876548142%
服务		5		0.1997602876548142%
资源		5		0.1997602876548142%
组织		5		0.1997602876548142%
溯源		5		0.1997602876548142%
持续		5		0.1997602876548142%
搞		5		0.1997602876548142%
减		5		0.1997602876548142%
费用		5		0.1997602876548142%
医疗		5		0.1997602876548142%
一国两制		5		0.1997602876548142%
相互		5		0.1997602876548142%
发挥		5		0.1997602876548142%
竞争		5		0.1997602876548142%
户		5		0.1997602876548142%
提高		5		0.1997602876548142%
两岸		5		0.1997602876548142%
全国		4		0.15980823012385137%
人大		4		0.15980823012385137%
交流		4		0.15980823012385137%
家庭		4		0.15980823012385137%
岗位		4		0.15980823012385137%
稳		4		0.15980823012385137%
保		4		0.15980823012385137%
健康		4		0.15980823012385137%
各国		4		0.15980823012385137%
人类		4		0.15980823012385137%
能力		4		0.15980823012385137%
财政		4		0.15980823012385137%
元		4		0.15980823012385137%
引导		4		0.15980823012385137%
冲击		4		0.15980823012385137%
机制		4		0.15980823012385137%
时间		4		0.15980823012385137%
基层		4		0.15980823012385137%
支出		4		0.15980823012385137%
便利		4		0.15980823012385137%
门诊		4		0.15980823012385137%
老人		4		0.15980823012385137%
人员		4		0.15980823012385137%
力量		4		0.15980823012385137%
实施		4		0.15980823012385137%
共识		4		0.15980823012385137%
尊重		4		0.15980823012385137%
环境		4		0.15980823012385137%
推进		4		0.15980823012385137%
群众		4		0.15980823012385137%
县乡		4		0.15980823012385137%
提问		3		0.11985617259288853%
时		3		0.11985617259288853%
两会		3		0.11985617259288853%
新闻		3		0.11985617259288853%
方式		3		0.11985617259288853%
质量		3		0.11985617259288853%
收入		3		0.11985617259288853%
变化		3		0.11985617259288853%
改善		3		0.11985617259288853%
人口		3		0.11985617259288853%
消费		3		0.11985617259288853%
稳岗		3		0.11985617259288853%
员工		3		0.11985617259288853%
位		3		0.11985617259288853%
因素		3		0.11985617259288853%
正		3		0.11985617259288853%
保障		3		0.11985617259288853%
提供		3		0.11985617259288853%
出台		3		0.11985617259288853%
渠道		3		0.11985617259288853%
产业		3		0.11985617259288853%
灵活		3		0.11985617259288853%
产品		3		0.11985617259288853%
专家		3		0.11985617259288853%
华		3		0.11985617259288853%
科学		3		0.11985617259288853%
原则		3		0.11985617259288853%
态度		3		0.11985617259288853%
世卫		3		0.11985617259288853%
步		3		0.11985617259288853%
明年		3		0.11985617259288853%
机构		3		0.11985617259288853%
宽松		3		0.11985617259288853%
情况		3		0.11985617259288853%
中心		3		0.11985617259288853%
尤其是		3		0.11985617259288853%
行稳		3		0.11985617259288853%
致远		3		0.11985617259288853%
减税		3		0.11985617259288853%
降费		3		0.11985617259288853%
直达		3		0.11985617259288853%
重点		3		0.11985617259288853%
调整		3		0.11985617259288853%
稳中有降		3		0.11985617259288853%
中央		3		0.11985617259288853%
和平		3		0.11985617259288853%
繁荣		3		0.11985617259288853%
孩子		3		0.11985617259288853%
完善		3		0.11985617259288853%
选举		3		0.11985617259288853%
将来		3		0.11985617259288853%
维护		3		0.11985617259288853%
建设		3		0.11985617259288853%
我国		3		0.11985617259288853%
打牢		3		0.11985617259288853%
科研		3		0.11985617259288853%
培育		3		0.11985617259288853%
人才		3		0.11985617259288853%
拜登		3		0.11985617259288853%
双边		3		0.11985617259288853%
责任		3		0.11985617259288853%
符合		3		0.11985617259288853%
方向		3		0.11985617259288853%
阶段		3		0.11985617259288853%
对话		3		0.11985617259288853%
激发		3		0.11985617259288853%
监管		3		0.11985617259288853%
办		3		0.11985617259288853%
大陆		3		0.11985617259288853%
民族		3		0.11985617259288853%
养老托幼		3		0.11985617259288853%
教师		3		0.11985617259288853%
构建		3		0.11985617259288853%
大循环		3		0.11985617259288853%
出席		2		0.07990411506192568%
回答		2		0.07990411506192568%
中外		2		0.07990411506192568%
次		2		0.07990411506192568%
会议		2		0.07990411506192568%
大会堂		2		0.07990411506192568%
视频		2		0.07990411506192568%
冠肺		2		0.07990411506192568%
炎		2		0.07990411506192568%
背景		2		0.07990411506192568%
店铺		2		0.07990411506192568%
大规模		2		0.07990411506192568%
记得		2		0.07990411506192568%
减免		2		0.07990411506192568%
补贴		2		0.07990411506192568%
900万		2		0.07990411506192568%
基		2		0.07990411506192568%
创造		2		0.07990411506192568%
实际上		2		0.07990411506192568%
拉动		2		0.07990411506192568%
核心		2		0.07990411506192568%
坚强		2		0.07990411506192568%
韧性		2		0.07990411506192568%
劳动力		2		0.07990411506192568%
约		2		0.07990411506192568%
历史		2		0.07990411506192568%
农民工		2		0.07990411506192568%
打工		2		0.07990411506192568%
依然		2		0.07990411506192568%
落实		2		0.07990411506192568%
放在		2		0.07990411506192568%
举措		2		0.07990411506192568%
执行		2		0.07990411506192568%
保市场		2		0.07990411506192568%
保就业		2		0.07990411506192568%
这几年		2		0.07990411506192568%
快速		2		0.07990411506192568%
涉及		2		0.07990411506192568%
两亿多		2		0.07990411506192568%
办法		2		0.07990411506192568%
职业		2		0.07990411506192568%
向前		2		0.07990411506192568%
老年人		2		0.07990411506192568%
老龄		2		0.07990411506192568%
多样化		2		0.07990411506192568%
层次		2		0.07990411506192568%
外国		2		0.07990411506192568%
美方		2		0.07990411506192568%
卫生		2		0.07990411506192568%
专家组		2		0.07990411506192568%
缺乏		2		0.07990411506192568%
分享		2		0.07990411506192568%
新冠		2		0.07990411506192568%
数据		2		0.07990411506192568%
愿		2		0.07990411506192568%
全球		2		0.07990411506192568%
各方		2		0.07990411506192568%
病毒		2		0.07990411506192568%
防控		2		0.07990411506192568%
沟通		2		0.07990411506192568%
敌人		2		0.07990411506192568%
携起		2		0.07990411506192568%
手		2		0.07990411506192568%
战胜		2		0.07990411506192568%
日本		2		0.07990411506192568%
2021年		2		0.07990411506192568%
