单词		词频		占比
中		88		4.121779859484778%
美		85		3.9812646370023423%
中国		67		3.1381733021077283%
关系		59		2.7634660421545667%
两		56		2.622950819672131%
国		55		2.576112412177986%
发展		36		1.6861826697892273%
世界		35		1.639344262295082%
合作		32		1.4988290398126463%
美国		31		1.4519906323185012%
历史		24		1.1241217798594847%
各国		24		1.1241217798594847%
稳定		20		0.936768149882904%
美方		19		0.8899297423887589%
尊重		18		0.8430913348946136%
利益		18		0.8430913348946136%
国际		18		0.8430913348946136%
维护		15		0.702576112412178%
中方		15		0.702576112412178%
国家		15		0.702576112412178%
和平		13		0.6088992974238876%
建交		12		0.5620608899297423%
社会		12		0.5620608899297423%
相互		11		0.5152224824355972%
推动		11		0.5152224824355972%
共产党		11		0.5152224824355972%
坚定不移		10		0.468384074941452%
疫情		10		0.468384074941452%
政客		9		0.4215456674473068%
制度		9		0.4215456674473068%
政治		8		0.37470725995316156%
年		8		0.37470725995316156%
互利		8		0.37470725995316156%
基础		8		0.37470725995316156%
始终		8		0.37470725995316156%
应		8		0.37470725995316156%
分歧		8		0.37470725995316156%
原则		8		0.37470725995316156%
道路		8		0.37470725995316156%
人类		8		0.37470725995316156%
主席		7		0.32786885245901637%
指出		7		0.32786885245901637%
政府		7		0.32786885245901637%
领导		7		0.32786885245901637%
新		7		0.32786885245901637%
希望		7		0.32786885245901637%
公报		7		0.32786885245901637%
带来		6		0.2810304449648712%
作出		6		0.2810304449648712%
选择		6		0.2810304449648712%
正确		6		0.2810304449648712%
共赢		6		0.2810304449648712%
主权		6		0.2810304449648712%
友好		6		0.2810304449648712%
平等		6		0.2810304449648712%
尼克松		6		0.2810304449648712%
走		6		0.2810304449648712%
企业		6		0.2810304449648712%
领域		6		0.2810304449648712%
对抗		5		0.234192037470726%
贡献		5		0.234192037470726%
协调		5		0.234192037470726%
干涉		5		0.234192037470726%
内政		5		0.234192037470726%
健康		5		0.234192037470726%
努力		5		0.234192037470726%
总统		5		0.234192037470726%
事实		5		0.234192037470726%
各界		5		0.234192037470726%
开放		5		0.234192037470726%
沟通		5		0.234192037470726%
经济		5		0.234192037470726%
建设		5		0.234192037470726%
核心		5		0.234192037470726%
对话		5		0.234192037470726%
习近平		4		0.18735362997658078%
历史性		4		0.18735362997658078%
妥善		4		0.18735362997658078%
构建		4		0.18735362997658078%
错误		4		0.18735362997658078%
符合		4		0.18735362997658078%
交往		4		0.18735362997658078%
建立		4		0.18735362997658078%
毛泽东		4		0.18735362997658078%
政策		4		0.18735362997658078%
访华		4		0.18735362997658078%
正常化		4		0.18735362997658078%
之间		4		0.18735362997658078%
出发		4		0.18735362997658078%
接触		4		0.18735362997658078%
提供		4		0.18735362997658078%
环境		4		0.18735362997658078%
一道		4		0.18735362997658078%
致力于		4		0.18735362997658078%
管控		4		0.18735362997658078%
命运		4		0.18735362997658078%
讲		4		0.18735362997658078%
停止		4		0.18735362997658078%
事关		3		0.1405152224824356%
肯定		3		0.1405152224824356%
时		3		0.1405152224824356%
繁荣		3		0.1405152224824356%
正		3		0.1405152224824356%
时代		3		0.1405152224824356%
同意		3		0.1405152224824356%
冲突		3		0.1405152224824356%
新型		3		0.1405152224824356%
立场		3		0.1405152224824356%
中华		3		0.1405152224824356%
共和国		3		0.1405152224824356%
领土		3		0.1405152224824356%
完整		3		0.1405152224824356%
外交		3		0.1405152224824356%
承认		3		0.1405152224824356%
周恩来		3		0.1405152224824356%
基辛格		3		0.1405152224824356%
美好		3		0.1405152224824356%
发表		3		0.1405152224824356%
上海		3		0.1405152224824356%
走向		3		0.1405152224824356%
相待		3		0.1405152224824356%
求同存异		3		0.1405152224824356%
联合国		3		0.1405152224824356%
精神		3		0.1405152224824356%
准则		3		0.1405152224824356%
台湾		3		0.1405152224824356%
唯一		3		0.1405152224824356%
文化		3		0.1405152224824356%
战略		3		0.1405152224824356%
负责		3		0.1405152224824356%
交流		3		0.1405152224824356%
增长		3		0.1405152224824356%
投资		3		0.1405152224824356%
抗疫		3		0.1405152224824356%
阿富汗		3		0.1405152224824356%
地区		3		0.1405152224824356%
反恐		3		0.1405152224824356%
金融		3		0.1405152224824356%
应对		3		0.1405152224824356%
气候		3		0.1405152224824356%
变化		3		0.1405152224824356%
全球		3		0.1405152224824356%
管用		3		0.1405152224824356%
共同体		3		0.1405152224824356%
图谋		3		0.1405152224824356%
支持		3		0.1405152224824356%
目标		3		0.1405152224824356%
越		3		0.1405152224824356%
高度		3		0.1405152224824356%
卫生		3		0.1405152224824356%
拓展		3		0.1405152224824356%
未来		2		0.09367681498829039%
中央		2		0.09367681498829039%
福祉		2		0.09367681498829039%
有利于		2		0.09367681498829039%
历经		2		0.09367681498829039%
风雨		2		0.09367681498829039%
证明		2		0.09367681498829039%
多年		2		0.09367681498829039%
经历		2		0.09367681498829039%
百年		2		0.09367681498829039%
未		2		0.09367681498829039%
变局		2		0.09367681498829039%
责任		2		0.09367681498829039%
大国		2		0.09367681498829039%
执政		2		0.09367681498829039%
基调		2		0.09367681498829039%
种种		2		0.09367681498829039%
蓄意		2		0.09367681498829039%
歪曲		2		0.09367681498829039%
否定		2		0.09367681498829039%
蒙蔽		2		0.09367681498829039%
欺骗		2		0.09367681498829039%
单方面		2		0.09367681498829039%
损害		2		0.09367681498829039%
破坏		2		0.09367681498829039%
言行		2		0.09367681498829039%
严峻		2		0.09367681498829039%
对此		2		0.09367681498829039%
