单词		词频		占比
和平		12		2.9850746268656714%
发展		12		2.9850746268656714%
世界		9		2.2388059701492535%
中国		9		2.2388059701492535%
国际		8		1.9900497512437811%
维护		7		1.7412935323383085%
各国		7		1.7412935323383085%
论坛		4		0.9950248756218906%
全球		4		0.9950248756218906%
应对		4		0.9950248756218906%
人类		4		0.9950248756218906%
合作		4		0.9950248756218906%
疫情		3		0.7462686567164178%
复苏		3		0.7462686567164178%
第三		3		0.7462686567164178%
届		3		0.7462686567164178%
巴黎		3		0.7462686567164178%
新		3		0.7462686567164178%
理念		3		0.7462686567164178%
尊重		3		0.7462686567164178%
卫生		3		0.7462686567164178%
社会		3		0.7462686567164178%
推动		3		0.7462686567164178%
构建		3		0.7462686567164178%
经济		3		0.7462686567164178%
规划		3		0.7462686567164178%
共抗		2		0.4975124378109453%
共促		2		0.4975124378109453%
尊敬		2		0.4975124378109453%
马克龙		2		0.4975124378109453%
总统		2		0.4975124378109453%
女士们		2		0.4975124378109453%
先生们		2		0.4975124378109453%
朋友们		2		0.4975124378109453%
多边主义		2		0.4975124378109453%
提供		2		0.4975124378109453%
发挥		2		0.4975124378109453%
作用		2		0.4975124378109453%
法方		2		0.4975124378109453%
作出		2		0.4975124378109453%
格局		2		0.4975124378109453%
威胁		2		0.4975124378109453%
全球性		2		0.4975124378109453%
挑战		2		0.4975124378109453%
倡议		2		0.4975124378109453%
团结		2		0.4975124378109453%
至上		2		0.4975124378109453%
关键		2		0.4975124378109453%
推进		2		0.4975124378109453%
公共		2		0.4975124378109453%
发展中国家		2		0.4975124378109453%
提高		2		0.4975124378109453%
共同体		2		0.4975124378109453%
开放		2		0.4975124378109453%
前		2		0.4975124378109453%
制定		2		0.4975124378109453%
深化		2		0.4975124378109453%
稳定		2		0.4975124378109453%
落实		2		0.4975124378109453%
国家		2		0.4975124378109453%
绿色		2		0.4975124378109453%
潮流		2		0.4975124378109453%
气候		2		0.4975124378109453%
变化		2		0.4975124378109453%
自主		2		0.4975124378109453%
贡献		2		0.4975124378109453%
愿同		2		0.4975124378109453%
正义		2		0.4975124378109453%
道路		2		0.4975124378109453%
反对		2		0.4975124378109453%
政治		2		0.4975124378109453%
法国		2		0.4975124378109453%
共谋		1		0.24875621890547264%
致辞		1		0.24875621890547264%
2020年		1		0.24875621890547264%
11月		1		0.24875621890547264%
12日		1		0.24875621890547264%
北京		1		0.24875621890547264%
中华		1		0.24875621890547264%
共和国		1		0.24875621890547264%
主席		1		0.24875621890547264%
习近平		1		0.24875621890547264%
同事		1		0.24875621890547264%
出席		1		0.24875621890547264%
成立		1		0.24875621890547264%
各方		1		0.24875621890547264%
增进		1		0.24875621890547264%
相互		1		0.24875621890547264%
完善		1		0.24875621890547264%
治理		1		0.24875621890547264%
平台		1		0.24875621890547264%
努力		1		0.24875621890547264%
赞赏		1		0.24875621890547264%
加速		1		0.24875621890547264%
演变		1		0.24875621890547264%
传统		1		0.24875621890547264%
非传统		1		0.24875621890547264%
层出不穷		1		0.24875621890547264%
形势		1		0.24875621890547264%
不稳定性		1		0.24875621890547264%
不确定性		1		0.24875621890547264%
提		1		0.24875621890547264%
3点		1		0.24875621890547264%
第一		1		0.24875621890547264%
互助		1		0.24875621890547264%
冠肺		1		0.24875621890547264%
炎		1		0.24875621890547264%
肆虐		1		0.24875621890547264%
生命		1		0.24875621890547264%
以人为本		1		0.24875621890547264%
科学		1		0.24875621890547264%
精准		1		0.24875621890547264%
防治		1		0.24875621890547264%
合力		1		0.24875621890547264%
组织		1		0.24875621890547264%
领导		1		0.24875621890547264%
联防		1		0.24875621890547264%
联控		1		0.24875621890547264%
愿		1		0.24875621890547264%
分享		1		0.24875621890547264%
抗疫		1		0.24875621890547264%
经验		1		0.24875621890547264%
诊疗		1		0.24875621890547264%
技术		1		0.24875621890547264%
医护		1		0.24875621890547264%
物资		1		0.24875621890547264%
履行		1		0.24875621890547264%
疫苗		1		0.24875621890547264%
产品		1		0.24875621890547264%
承诺		1		0.24875621890547264%
突发		1		0.24875621890547264%
事件		1		0.24875621890547264%
能力		1		0.24875621890547264%
健康		1		0.24875621890547264%
两		1		0.24875621890547264%
周		1		0.24875621890547264%
中共		1		0.24875621890547264%
十九		1		0.24875621890547264%
五中全会		1		0.24875621890547264%
审议		1		0.24875621890547264%
国民		1		0.24875621890547264%
第十四		1		0.24875621890547264%
年		1		0.24875621890547264%
2035年		1		0.24875621890547264%
远景		1		0.24875621890547264%
目标		1		0.24875621890547264%
建议		1		0.24875621890547264%
未来		1		0.24875621890547264%
践行		1		0.24875621890547264%
高		1		0.24875621890547264%
质量		1		0.24875621890547264%
坚定不移		1		0.24875621890547264%
改革		1		0.24875621890547264%
一道		1		0.24875621890547264%
产业链		1		0.24875621890547264%
供应链		1		0.24875621890547264%
开放型		1		0.24875621890547264%
二十		1		0.24875621890547264%
国		1		0.24875621890547264%
集团		1		0.24875621890547264%
暂缓		1		0.24875621890547264%
贫困		1		0.24875621890547264%
债务		1		0.24875621890547264%
偿还		1		0.24875621890547264%
非洲		1		0.24875621890547264%
渡过		1		0.24875621890547264%
难关		1		0.24875621890547264%
中欧		1		0.24875621890547264%
致力于		1		0.24875621890547264%
协定		1		0.24875621890547264%
不久前		1		0.24875621890547264%
提出		1		0.24875621890547264%
力度		1		0.24875621890547264%
力争		1		0.24875621890547264%
2030年		1		0.24875621890547264%
二氧化碳		1		0.24875621890547264%
排放		1		0.24875621890547264%
峰值		1		0.24875621890547264%
年前		1		0.24875621890547264%
碳中		1		0.24875621890547264%
中方		1		0.24875621890547264%
实施		1		0.24875621890547264%
欧方		1		0.24875621890547264%
明年		1		0.24875621890547264%
举办		1		0.24875621890547264%
生物		1		0.24875621890547264%
多样性		1		0.24875621890547264%
自然		1		0.24875621890547264%
保护		1		0.24875621890547264%
会议		1		0.24875621890547264%
契机		1		0.24875621890547264%
相关		1		0.24875621890547264%
秉持		1		0.24875621890547264%
共处		1		0.24875621890547264%
权利		1		0.24875621890547264%
选择		1		0.24875621890547264%
模式		1		0.24875621890547264%
单边主义		1		0.24875621890547264%
霸权主义		1		0.24875621890547264%
强权		1		0.24875621890547264%
形式		1		0.24875621890547264%
恐怖主义		1		0.24875621890547264%
暴力		1		0.24875621890547264%
行径		1		0.24875621890547264%
公平		1		0.24875621890547264%
联合国		1		0.24875621890547264%
安理会		1		0.24875621890547264%
常任		1		0.24875621890547264%
理事国		1		0.24875621890547264%
负有		1		0.24875621890547264%
责任		1		0.24875621890547264%
奉行		1		0.24875621890547264%
独立自主		1		0.24875621890547264%
外交		1		0.24875621890547264%
政策		1		0.24875621890547264%
始终		1		0.24875621890547264%
渝走		1		0.24875621890547264%
呼吁		1		0.24875621890547264%
国际法		1		0.24875621890547264%
关系		1		0.24875621890547264%
准则		1		0.24875621890547264%
事情		1		0.24875621890547264%
是非曲直		1		0.24875621890547264%
立场		1		0.24875621890547264%
摒弃		1		0.24875621890547264%
意识		1		0.24875621890547264%
形态		1		0.24875621890547264%
偏见		1		0.24875621890547264%
对立		1		0.24875621890547264%
在内		1		0.24875621890547264%
沟通		1		0.24875621890547264%
协调		1		0.24875621890547264%
解决		1		0.24875621890547264%
地区		1		0.24875621890547264%
大道		1		0.24875621890547264%
行		1		0.24875621890547264%
天下为公		1		0.24875621890547264%
时代		1		0.24875621890547264%
主题		1		0.24875621890547264%
抗拒		1		0.24875621890547264%
