单词		词频		占比
发展		148		2.0032485110990796%
改革		102		1.3806172171088251%
推进		75		1.0151597184623713%
经济		75		1.0151597184623713%
建设		54		0.7309149972929074%
新		54		0.7309149972929074%
创新		52		0.7038440714672441%
社会		51		0.6903086085544126%
企业		47		0.6361667569030861%
工作		43		0.5820249052517595%
中国		40		0.5414185165132648%
制度		39		0.5278830536004331%
提高		38		0.5143475906876015%
政策		38		0.5143475906876015%
政府		36		0.48727666486193827%
服务		36		0.48727666486193827%
教育		36		0.48727666486193827%
完善		36		0.48727666486193827%
实施		35		0.4737412019491067%
增长		35		0.4737412019491067%
年		32		0.4331348132106118%
加快		32		0.4331348132106118%
推动		31		0.4195993502977802%
支持		31		0.4195993502977802%
市场		29		0.392528424472117%
财政		28		0.3789929615592853%
深化		28		0.3789929615592853%
地区		27		0.3654574986464537%
增加		26		0.3519220357336221%
投资		26		0.3519220357336221%
元		25		0.3383865728207905%
国家		24		0.32485110990795885%
开放		23		0.31131564699512726%
结构		23		0.31131564699512726%
就业		22		0.2977801840822956%
质量		22		0.2977801840822956%
金融		22		0.2977801840822956%
中央		22		0.2977801840822956%
我国		21		0.284244721169464%
世界		21		0.284244721169464%
农村		21		0.284244721169464%
机制		21		0.284244721169464%
群众		21		0.284244721169464%
优化		20		0.2707092582566324%
重点		20		0.2707092582566324%
国际		20		0.2707092582566324%
加大		20		0.2707092582566324%
产业		20		0.2707092582566324%
合作		20		0.2707092582566324%
领域		19		0.25717379534380075%
文化		19		0.25717379534380075%
生态		18		0.24363833243096913%
体系		18		0.24363833243096913%
监管		18		0.24363833243096913%
民族		18		0.24363833243096913%
保障		17		0.23010286951813752%
供给		17		0.23010286951813752%
项目		17		0.23010286951813752%
风险		17		0.23010286951813752%
治理		17		0.23010286951813752%
特色		16		0.2165674066053059%
落实		16		0.2165674066053059%
科技		16		0.2165674066053059%
环境		16		0.2165674066053059%
着力		16		0.2165674066053059%
管理		16		0.2165674066053059%
力度		16		0.2165674066053059%
全国		15		0.2030319436924743%
代表		15		0.2030319436924743%
中		15		0.2030319436924743%
收入		15		0.2030319436924743%
水平		15		0.2030319436924743%
持续		15		0.2030319436924743%
降低		15		0.2030319436924743%
人员		15		0.2030319436924743%
保护		15		0.2030319436924743%
居民		14		0.18949648077964265%
人口		14		0.18949648077964265%
高		14		0.18949648077964265%
专项		14		0.18949648077964265%
维护		14		0.18949648077964265%
基础		14		0.18949648077964265%
公共		14		0.18949648077964265%
健全		14		0.18949648077964265%
解决		14		0.18949648077964265%
增强		13		0.17596101786681104%
生产		13		0.17596101786681104%
消费		13		0.17596101786681104%
城镇		13		0.17596101786681104%
创业		13		0.17596101786681104%
主体		13		0.17596101786681104%
城乡		13		0.17596101786681104%
标准		13		0.17596101786681104%
依法		13		0.17596101786681104%
精神		13		0.17596101786681104%
思想		12		0.16242555495397942%
农业		12		0.16242555495397942%
改善		12		0.16242555495397942%
贫困		12		0.16242555495397942%
下降		12		0.16242555495397942%
医疗		12		0.16242555495397942%
调控		12		0.16242555495397942%
民生		12		0.16242555495397942%
