单词		词频		占比
发展		222		2.097902097902098%
中国		184		1.7388017388017387%
党		168		1.5876015876015874%
建设		163		1.5403515403515402%
社会		113		1.0678510678510678%
国家		110		1.0395010395010396%
制度		96		0.9072009072009071%
政治		91		0.85995085995086%
特色		80		0.756000756000756%
民族		79		0.7465507465507466%
推进		79		0.7465507465507466%
文化		78		0.7371007371007371%
体系		77		0.7276507276507277%
改革		70		0.6615006615006614%
经济		68		0.6426006426006426%
中华		62		0.5859005859005859%
新		56		0.5292005292005292%
完善		56		0.5292005292005292%
民主		56		0.5292005292005292%
领导		54		0.5103005103005103%
全		50		0.4725004725004725%
我国		50		0.4725004725004725%
创新		49		0.4630504630504631%
生活		47		0.44415044415044413%
现代化		47		0.44415044415044413%
推动		47		0.44415044415044413%
工作		44		0.4158004158004158%
文明		44		0.4158004158004158%
教育		44		0.4158004158004158%
统一		43		0.40635040635040637%
生态		43		0.40635040635040637%
深化		41		0.38745038745038746%
增强		41		0.38745038745038746%
治理		41		0.38745038745038746%
战略		40		0.378000378000378%
体制		40		0.378000378000378%
思想		40		0.378000378000378%
群众		39		0.36855036855036855%
世界		37		0.34965034965034963%
提高		37		0.34965034965034963%
新时代		36		0.34020034020034023%
中		36		0.34020034020034023%
加快		35		0.3307503307503307%
历史		35		0.3307503307503307%
依法		34		0.3213003213003213%
精神		33		0.31185031185031187%
复兴		32		0.3024003024003024%
能力		31		0.29295029295029296%
法治		31		0.29295029295029296%
奋斗		30		0.2835002835002835%
团结		30		0.2835002835002835%
事业		30		0.2835002835002835%
监督		30		0.2835002835002835%
保障		30		0.2835002835002835%
组织		30		0.2835002835002835%
政策		30		0.2835002835002835%
环境		29		0.27405027405027405%
军队		29		0.27405027405027405%
时代		29		0.27405027405027405%
保护		27		0.25515025515025513%
国际		27		0.25515025515025513%
健全		26		0.2457002457002457%
机制		26		0.2457002457002457%
理论		26		0.2457002457002457%
干部		26		0.2457002457002457%
年		25		0.23625023625023625%
意识		25		0.23625023625023625%
开放		24		0.22680022680022677%
协商		24		0.22680022680022677%
合作		24		0.22680022680022677%
构建		24		0.22680022680022677%
人类		24		0.22680022680022677%
解决		24		0.22680022680022677%
建成		23		0.21735021735021734%
实施		23		0.21735021735021734%
基础		23		0.21735021735021734%
服务		23		0.21735021735021734%
斗争		23		0.21735021735021734%
实践		23		0.21735021735021734%
全国		21		0.19845019845019843%
目标		21		0.19845019845019843%
治国		21		0.19845019845019843%
管理		21		0.19845019845019843%
力量		21		0.19845019845019843%
党内		20		0.189000189000189%
建立		20		0.189000189000189%
和平		20		0.189000189000189%
维护		20		0.189000189000189%
作用		20		0.189000189000189%
支持		20		0.189000189000189%
小康		19		0.17955017955017955%
贯彻		19		0.17955017955017955%
政府		19		0.17955017955017955%
统筹		19		0.17955017955017955%
方式		19		0.17955017955017955%
水平		19		0.17955017955017955%
科学		19		0.17955017955017955%
关系		19		0.17955017955017955%
强国		19		0.17955017955017955%
创造		19		0.17955017955017955%
利益		19		0.17955017955017955%
产业		18		0.17010017010017012%
反对		18		0.17010017010017012%
道路		18		0.17010017010017012%
发挥		18		0.17010017010017012%
同志们		17		0.16065016065016066%
中央		17		0.16065016065016066%
始终		17		0.16065016065016066%
科技		17		0.16065016065016066%
两岸		17		0.16065016065016066%
革命		17		0.16065016065016066%
强化		17		0.16065016065016066%
美好		16		0.1512001512001512%
变化		16		0.1512001512001512%
质量		16		0.1512001512001512%
增长		16		0.1512001512001512%
国防		16		0.1512001512001512%
香港		16		0.1512001512001512%
澳门		16		0.1512001512001512%
原则		16		0.1512001512001512%
落实		16		0.1512001512001512%
理想		16		0.1512001512001512%
矛盾		16		0.1512001512001512%
自然		16		0.1512001512001512%
共产党		15		0.14175014175014175%
生产		15		0.14175014175014175%
稳定		15		0.14175014175014175%
农村		15		0.14175014175014175%
绿色		15		0.14175014175014175%
方针		15		0.14175014175014175%
坚定		15		0.14175014175014175%
纪律		15		0.14175014175014175%
高		15		0.14175014175014175%
同胞		15		0.14175014175014175%
市场		15		0.14175014175014175%
基层		15		0.14175014175014175%
协调		14		0.1323001323001323%
理念		14		0.1323001323001323%
农业		14		0.1323001323001323%
主体		14		0.1323001323001323%
活动		14		0.1323001323001323%
繁荣		14		0.1323001323001323%
自信		14		0.1323001323001323%
就业		14		0.1323001323001323%
收入		14		0.1323001323001323%
军事		14		0.1323001323001323%
强大		14		0.1323001323001323%
保证		14		0.1323001323001323%
自觉		14		0.1323001323001323%
祖国		14		0.1323001323001323%
人才		14		0.1323001323001323%
使命		13		0.12285012285012285%
变革		13		0.12285012285012285%
马克思主义		13		0.12285012285012285%
健康		13		0.12285012285012285%
命运		13		0.12285012285012285%
执政		13		0.12285012285012285%
长期		13		0.12285012285012285%
和谐		13		0.12285012285012285%
梦想		13		0.12285012285012285%
胜利		12		0.11340011340011338%
阶段		12		0.11340011340011338%
深刻		12		0.11340011340011338%
勇于		12		0.11340011340011338%
带领		12		0.11340011340011338%
总		12		0.11340011340011338%
布局		12		0.11340011340011338%
全民		12		0.11340011340011338%
核心		12		0.11340011340011338%
传统		12		0.11340011340011338%
城乡		12		0.11340011340011338%
资源		12		0.11340011340011338%
工程		12		0.11340011340011338%
全球		12		0.11340011340011338%
地区		12		0.11340011340011338%
走		12		0.11340011340011338%
公平		12		0.11340011340011338%
本领		12		0.11340011340011338%
代表		11		0.10395010395010396%
区域		11		0.10395010395010396%
活力		11		0.10395010395010396%
当家		11		0.10395010395010396%
作主		11		0.10395010395010396%
持续		11		0.10395010395010396%
强军		11		0.10395010395010396%
格局		11		0.10395010395010396%
两		11		0.10395010395010396%
面临		11		0.10395010395010396%
各国		11		0.10395010395010396%
参与		11		0.10395010395010396%
培育		11		0.10395010395010396%
政党		11		0.10395010395010396%
党员		11		0.10395010395010396%
各族		10		0.0945000945000945%
