单词		词频		占比
la		471		5.186653452262966%
de		460		5.065521418345997%
et		346		3.8101530668428585%
.		324		3.5678889990089195%
,		285		3.1384208787578456%

		271		2.984252835590794%
les		204		2.246448629005616%
le		194		2.1363285981720077%
l’		180		1.9821605550049552%
à		145		1.5967404470873252%
chine		131		1.442572403920273%
des		125		1.3765003854201079%
en		98		1.0791763021693646%
d’		93		1.0241162867525604%
du		92		1.0131042836691995%
est		92		1.0131042836691995%
dans		91		1.0020922805858385%
un		88		0.969056271335756%
pour		86		0.9470322651690342%
plus		75		0.8259002312520648%
une		72		0.7928642220019821%
pays		69		0.7598282127518996%
nous		60		0.6607201850016519%
a		60		0.6607201850016519%
que		58		0.6386961788349301%
coopération		47		0.5175641449179605%
:		45		0.4955401387512388%
sur		44		0.484528135667878%
développement		43		0.4735161325845171%
avec		38		0.4184561171677128%
relations		38		0.4184561171677128%
qui		37		0.407444114084352%
il		37		0.407444114084352%
ce		35		0.3854201079176302%
au		35		0.3854201079176302%
ont		34		0.37440810483426934%
«		32		0.35238409866754766%
»		32		0.35238409866754766%
-		31		0.3413720955841868%
qu’		30		0.33036009250082593%
cette		29		0.31934808941746506%
entre		29		0.31934808941746506%
c’		29		0.31934808941746506%
par		28		0.3083360863341042%
?		28		0.3083360863341042%
deux		28		0.3083360863341042%
monde		24		0.2642880740006607%
y		24		0.2642880740006607%
wang		23		0.25327607091729987%
yi		23		0.25327607091729987%
s’		23		0.25327607091729987%
aux		22		0.242264067833939%
ne		22		0.242264067833939%
elle		22		0.242264067833939%
chinois		21		0.23125206475057813%
chinoise		21		0.23125206475057813%
année		21		0.23125206475057813%
paix		21		0.23125206475057813%
sont		20		0.22024006166721727%
mais		20		0.22024006166721727%
se		19		0.2092280585838564%
internationale		18		0.19821605550049554%
ceinture		18		0.19821605550049554%
pas		18		0.19821605550049554%
tous		17		0.18720405241713467%
diplomatie		17		0.18720405241713467%
nouvelle		17		0.18720405241713467%
route		17		0.18720405241713467%
parties		17		0.18720405241713467%
asean		17		0.18720405241713467%
sommet		16		0.17619204933377383%
états-unis		16		0.17619204933377383%
toutes		15		0.16518004625041297%
communauté		15		0.16518004625041297%
construction		15		0.16518004625041297%
n’		15		0.16518004625041297%
toujours		15		0.16518004625041297%
ensemble		14		0.1541680431670521%
grand		14		0.1541680431670521%
sécurité		14		0.1541680431670521%
nouveau		13		0.1431560400836912%
son		13		0.1431560400836912%
-vous		13		0.1431560400836912%
intérêts		12		0.13214403700033034%
ocs		12		0.13214403700033034%
leurs		12		0.13214403700033034%
faire		12		0.13214403700033034%
pacifique		12		0.13214403700033034%
amitié		12		0.13214403700033034%
mondiale		12		0.13214403700033034%
diplomatiques		11		0.1211320339169695%
peuple		11		0.1211320339169695%
congrès		11		0.1211320339169695%
xi		11		0.1211320339169695%
jinping		11		0.1211320339169695%
voie		11		0.1211320339169695%
rôle		11		0.1211320339169695%
autres		11		0.1211320339169695%
ces		11		0.1211320339169695%
confiance		11		0.1211320339169695%
règlement		11		0.1211320339169695%
ans		11		0.1211320339169695%
ils		11		0.1211320339169695%
depuis		10		0.11012003083360863%
pcc		10		0.11012003083360863%
été		10		0.11012003083360863%
internationales		10		0.11012003083360863%
ère		10		0.11012003083360863%
nouvelles		10		0.11012003083360863%
initiative		10		0.11012003083360863%
stratégique		10		0.11012003083360863%
faut		10		0.11012003083360863%
échanges		10		0.11012003083360863%
préserver		10		0.11012003083360863%
protection		10		0.11012003083360863%
2018		9		0.09910802775024777%
humanité		9		0.09910802775024777%
ouverture		9		0.09910802775024777%
mutuelle		9		0.09910802775024777%
africains		9		0.09910802775024777%
certains		9		0.09910802775024777%
aussi		9		0.09910802775024777%
bien		9		0.09910802775024777%
région		9		0.09910802775024777%
état		9		0.09910802775024777%
politique		9		0.09910802775024777%
allons		9		0.09910802775024777%
maintenant		8		0.08809602466688692%
important		8		0.08809602466688692%
général		8		0.08809602466688692%
sera		8		0.08809602466688692%
partenariat		8		0.08809602466688692%
