单词		词频		占比
la		223		5.178820250812819%
de		208		4.830469112865768%
et		182		4.226660473757548%
,		182		4.226660473757548%
.		136		3.1583836507199257%

		117		2.7171388759869948%
l’		110		2.5545750116117047%
le		102		2.3687877380399445%
à		87		2.0204366000928937%
d’		68		1.5791918253599628%
les		65		1.5095215977705527%
chine		64		1.4862981885740827%
des		62		1.4398513701811426%
un		52		1.207617278216442%
dans		45		1.045053413841152%
une		45		1.045053413841152%
du		40		0.9289363678588017%
est		39		0.9057129586623316%
plus		39		0.9057129586623316%
développement		37		0.8592661402693916%
pays		36		0.8360427310729215%
au		35		0.8128193218764515%
en		34		0.7895959126799814%
monde		33		0.7663725034835114%
a		33		0.7663725034835114%
nous		32		0.7431490942870413%
pour		31		0.7199256850905713%
coopération		28		0.6502554575011612%
avec		19		0.4412447747329308%
elle		19		0.4412447747329308%
par		18		0.41802136553646074%
«		18		0.41802136553646074%
»		18		0.41802136553646074%
chinois		16		0.3715745471435207%
depuis		15		0.34835113794705064%
qui		15		0.34835113794705064%
mondiale		15		0.34835113794705064%
sur		15		0.34835113794705064%
ne		15		0.34835113794705064%
que		13		0.3019043195541105%
n’		13		0.3019043195541105%
aux		13		0.3019043195541105%
europe		11		0.25545750116117044%
tous		11		0.25545750116117044%
ensemble		11		0.25545750116117044%
internationales		10		0.23223409196470043%
cette		10		0.23223409196470043%
peuple		10		0.23223409196470043%
ans		10		0.23223409196470043%
se		10		0.23223409196470043%
paix		9		0.20901068276823037%
c’		9		0.20901068276823037%
covid-19		9		0.20901068276823037%
son		9		0.20901068276823037%
apporter		9		0.20901068276823037%
jamais		9		0.20901068276823037%
toujours		9		0.20901068276823037%
ue		9		0.20901068276823037%
renforcer		9		0.20901068276823037%
-		9		0.20901068276823037%
ouverture		8		0.18578727357176034%
qu’		8		0.18578727357176034%
ont		8		0.18578727357176034%
nouvelle		8		0.18578727357176034%
entre		8		0.18578727357176034%
sont		8		0.18578727357176034%
cesse		8		0.18578727357176034%
international		8		0.18578727357176034%
%		8		0.18578727357176034%
deux		8		0.18578727357176034%
elles		8		0.18578727357176034%
partenariat		8		0.18578727357176034%
solidarité		7		0.1625638643752903%
ce		7		0.1625638643752903%
comme		7		0.1625638643752903%
chinoise		7		0.1625638643752903%
s’		7		0.1625638643752903%
voie		7		0.1625638643752903%
fermement		7		0.1625638643752903%
préserver		6		0.13934045517882027%
notre		6		0.13934045517882027%
amis		6		0.13934045517882027%
grand		6		0.13934045517882027%
confrontation		6		0.13934045517882027%
renouveau		6		0.13934045517882027%
nation		6		0.13934045517882027%
histoire		6		0.13934045517882027%
humanité		6		0.13934045517882027%
il		6		0.13934045517882027%
ni		6		0.13934045517882027%
aujourd’hui		6		0.13934045517882027%
gagnant		6		0.13934045517882027%
système		6		0.13934045517882027%
rôle		6		0.13934045517882027%
croissance		6		0.13934045517882027%
avons		6		0.13934045517882027%
leurs		6		0.13934045517882027%
pas		6		0.13934045517882027%
poursuivra		6		0.13934045517882027%
défis		6		0.13934045517882027%
devons		6		0.13934045517882027%
affaires		5		0.11611704598235022%
chers		5		0.11611704598235022%
politique		5		0.11611704598235022%
mais		5		0.11611704598235022%
aussi		5		0.11611704598235022%
été		5		0.11611704598235022%
avenir		5		0.11611704598235022%
économie		5		0.11611704598235022%
pauvreté		5		0.11611704598235022%
durable		5		0.11611704598235022%
année		5		0.11611704598235022%
premier		5		0.11611704598235022%
gouvernance		5		0.11611704598235022%
initiative		5		0.11611704598235022%
route		5		0.11611704598235022%
important		5		0.11611704598235022%
contribution		5		0.11611704598235022%
faire		5		0.11611704598235022%
dialogue		5		0.11611704598235022%
développer		5		0.11611704598235022%
intérêts		5		0.11611704598235022%
opposer		5		0.11611704598235022%
relations		4		0.09289363678588017%
président		4		0.09289363678588017%
grande		4		0.09289363678588017%
sanitaire		4		0.09289363678588017%
même		4		0.09289363678588017%
civilisations		4		0.09289363678588017%
réaliser		4		0.09289363678588017%
progrès		4		0.09289363678588017%
sa		4		0.09289363678588017%
sans		4		0.09289363678588017%
vie		4		0.09289363678588017%
selon		4		0.09289363678588017%
économique		4		0.09289363678588017%
mutuellement		4		0.09289363678588017%
bénéfique		4		0.09289363678588017%
temps		4		0.09289363678588017%
ses		4		0.09289363678588017%
internationaux		4		0.09289363678588017%
marché		4		0.09289363678588017%
ceinture		4		0.09289363678588017%
forte		4		0.09289363678588017%
ces		4		0.09289363678588017%
force		4		0.09289363678588017%
reprise		4		0.09289363678588017%
face		4		0.09289363678588017%
parties		4		0.09289363678588017%
:		4		0.09289363678588017%
autres		4		0.09289363678588017%
division		4		0.09289363678588017%
leur		4		0.09289363678588017%
doivent		4		0.09289363678588017%
planétaires		4		0.09289363678588017%
accord		4		0.09289363678588017%
courant		3		0.06967022758941013%
côté		3		0.06967022758941013%
autre		3		0.06967022758941013%
xi		3		0.06967022758941013%
jinping		3		0.06967022758941013%
seul		3		0.06967022758941013%
civilisation		3		0.06967022758941013%
bon		3		0.06967022758941013%
construire		3		0.06967022758941013%
grandes		3		0.06967022758941013%
deuxième		3		0.06967022758941013%
toutes		3		0.06967022758941013%
industrielles		3		0.06967022758941013%
sécurité		3		0.06967022758941013%
cours		3		0.06967022758941013%
70		3		0.06967022758941013%
dix		3		0.06967022758941013%
contre		3		0.06967022758941013%
fois		3		0.06967022758941013%
pacifique		3		0.06967022758941013%
internationale		3		0.06967022758941013%
prendre		3		0.06967022758941013%
guerre		3		0.06967022758941013%
grands		3		0.06967022758941013%
ordre		3		0.06967022758941013%
organisations		3		0.06967022758941013%
droit		3		0.06967022758941013%
parmi		3		0.06967022758941013%
