单词		词频		占比
de		174		4.964336661911555%
et		164		4.679029957203994%
la		154		4.393723252496433%
,		126		3.5948644793152638%
.		112		3.1954350927246793%
l’		95		2.710413694721826%

		89		2.5392296718972895%
le		76		2.168330955777461%
des		65		1.8544935805991443%
à		64		1.825962910128388%
les		62		1.768901569186876%
d’		54		1.5406562054208273%
afrique		51		1.4550641940085591%
en		50		1.4265335235378032%
coopération		43		1.2268188302425107%
chine		43		1.2268188302425107%
dans		35		0.9985734664764622%
du		30		0.8559201141226819%
est		30		0.8559201141226819%
une		29		0.8273894436519259%
a		26		0.7417974322396577%
pour		25		0.7132667617689016%
plus		25		0.7132667617689016%
un		22		0.6276747503566333%
développement		22		0.6276747503566333%
sont		21		0.5991440798858774%
ont		20		0.5706134094151213%
avec		20		0.5706134094151213%
africains		20		0.5706134094151213%
sur		18		0.5135520684736091%
fcsa		18		0.5135520684736091%
au		18		0.5135520684736091%
s’		17		0.48502139800285304%
-		16		0.456490727532097%
relations		16		0.456490727532097%
pays		15		0.42796005706134094%
nous		15		0.42796005706134094%
aux		14		0.3994293865905849%
sino-africaine		13		0.37089871611982883%
que		13		0.37089871611982883%
se		12		0.34236804564907275%
par		11		0.31383737517831667%
sino-africaines		11		0.31383737517831667%
chinois		11		0.31383737517831667%
communauté		10		0.28530670470756064%
toujours		10		0.28530670470756064%
ne		10		0.28530670470756064%
faire		10		0.28530670470756064%
xi		9		0.25677603423680456%
jinping		9		0.25677603423680456%
échanges		9		0.25677603423680456%
solidarité		9		0.25677603423680456%
elle		9		0.25677603423680456%
internationale		9		0.25677603423680456%
président		8		0.2282453637660485%
il		8		0.2282453637660485%
amitié		8		0.2282453637660485%
son		8		0.2282453637660485%
leurs		8		0.2282453637660485%
leur		8		0.2282453637660485%
intérêts		8		0.2282453637660485%
construction		8		0.2282453637660485%
covid-19		8		0.2282453637660485%
ensemble		8		0.2282453637660485%
ans		7		0.19971469329529246%
forum		7		0.19971469329529246%
sans		7		0.19971469329529246%
entre		7		0.19971469329529246%
jamais		7		0.19971469329529246%
été		7		0.19971469329529246%
monde		7		0.19971469329529246%
20		6		0.17118402282453637%
paix		6		0.17118402282453637%
mutuellement		6		0.17118402282453637%
aujourd’hui		6		0.17118402282453637%
«		6		0.17118402282453637%
»		6		0.17118402282453637%
contre		6		0.17118402282453637%
qui		6		0.17118402282453637%
pas		6		0.17118402282453637%
doivent		6		0.17118402282453637%
nouveau		5		0.14265335235378032%
notre		5		0.14265335235378032%
grande		5		0.14265335235378032%
niveau		5		0.14265335235378032%
économique		5		0.14265335235378032%
principes		5		0.14265335235378032%
grand		5		0.14265335235378032%
avenir		5		0.14265335235378032%
partagé		5		0.14265335235378032%
continent		5		0.14265335235378032%
soutien		5		0.14265335235378032%
face		5		0.14265335235378032%
comme		5		0.14265335235378032%
tous		5		0.14265335235378032%
nouveaux		4		0.11412268188302425%
succès		4		0.11412268188302425%
nouvelle		4		0.11412268188302425%
haut		4		0.11412268188302425%
pragmatique		4		0.11412268188302425%
résultats		4		0.11412268188302425%
jour		4		0.11412268188302425%
cesse		4		0.11412268188302425%
partenariat		4		0.11412268188302425%
stratégique		4		0.11412268188302425%
global		4		0.11412268188302425%
projets		4		0.11412268188302425%
recherche		4		0.11412268188302425%
ainsi		4		0.11412268188302425%
deux		4		0.11412268188302425%
sommet		4		0.11412268188302425%
matière		4		0.11412268188302425%
côte		4		0.11412268188302425%
esprit		4		0.11412268188302425%
avons		4		0.11412268188302425%
n’		4		0.11412268188302425%
peuples		4		0.11412268188302425%
anniversaire		3		0.08559201141226819%
état		3		0.08559201141226819%
important		3		0.08559201141226819%
y		3		0.08559201141226819%
créé		3		0.08559201141226819%
bénéfique		3		0.08559201141226819%
depuis		3		0.08559201141226819%
lors		3		0.08559201141226819%
sa		3		0.08559201141226819%
mécanisme		3		0.08559201141226819%
écoulés		3		0.08559201141226819%
marqués		3		0.08559201141226819%
communs		3		0.08559201141226819%
politique		3		0.08559201141226819%
celui		3		0.08559201141226819%
milliards		3		0.08559201141226819%
fois		3		0.08559201141226819%
pendant		3		0.08559201141226819%
africaine		3		0.08559201141226819%
autres		3		0.08559201141226819%
santé		3		0.08559201141226819%
attaché		3		0.08559201141226819%
bonne		3		0.08559201141226819%
bien		3		0.08559201141226819%
