单词		词频		占比
et		90		5.044843049327354%
la		88		4.932735426008969%
,		86		4.820627802690583%
de		85		4.76457399103139%
.		57		3.195067264573991%

		53		2.9708520179372195%
le		50		2.8026905829596416%
les		44		2.4663677130044843%
l’		41		2.298206278026906%
à		35		1.961883408071749%
des		31		1.7376681614349778%
du		19		1.0650224215246635%
pour		19		1.0650224215246635%
d’		18		1.0089686098654709%
mondiale		15		0.8408071748878924%
en		15		0.8408071748878924%
nous		15		0.8408071748878924%
un		13		0.7286995515695067%
sur		13		0.7286995515695067%
monde		12		0.672645739910314%
dans		12		0.672645739910314%
coopération		12		0.672645739910314%
gouvernance		11		0.6165919282511211%
développement		11		0.6165919282511211%
devons		11		0.6165919282511211%
une		10		0.5605381165919282%
au		9		0.5044843049327354%
que		9		0.5044843049327354%
est		8		0.4484304932735426%
confiance		8		0.4484304932735426%
faire		8		0.4484304932735426%
notre		7		0.3923766816143498%
sont		7		0.3923766816143498%
humanité		7		0.3923766816143498%
il		7		0.3923766816143498%
président		6		0.336322869955157%
chine		6		0.336322869955157%
paix		6		0.336322869955157%
tous		6		0.336322869955157%
ensemble		6		0.336322869955157%
plus		6		0.336322869955157%
s’		6		0.336322869955157%
par		6		0.336322869955157%
ce		5		0.2802690582959641%
france		5		0.2802690582959641%
qui		5		0.2802690582959641%
deux		5		0.2802690582959641%
-		5		0.2802690582959641%
pays		5		0.2802690582959641%
se		5		0.2802690582959641%
peuples		5		0.2802690582959641%
renforcer		5		0.2802690582959641%
économique		5		0.2802690582959641%
force		4		0.2242152466367713%
séminaire		4		0.2242152466367713%
paris		4		0.2242152466367713%
mesdames		4		0.2242152466367713%
messieurs		4		0.2242152466367713%
chers		4		0.2242152466367713%
amis		4		0.2242152466367713%
j’		4		0.2242152466367713%
leur		4		0.2242152466367713%
vue		4		0.2242152466367713%
multilatéralisme		4		0.2242152466367713%
nations		4		0.2242152466367713%
unies		4		0.2242152466367713%
relations		4		0.2242152466367713%
aujourd’hui		4		0.2242152466367713%
remédier		4		0.2242152466367713%
déficit		4		0.2242152466367713%
entre		4		0.2242152466367713%
promouvoir		4		0.2242152466367713%
convient		4		0.2242152466367713%
gagnant		4		0.2242152466367713%
avec		3		0.1681614349775785%
meilleur		3		0.1681614349775785%
emmanuel		3		0.1681614349775785%
macron		3		0.1681614349775785%
ai		3		0.1681614349775785%
ont		3		0.1681614349775785%
eu		3		0.1681614349775785%
je		3		0.1681614349775785%
toutes		3		0.1681614349775785%
nos		3		0.1681614349775785%
échanges		3		0.1681614349775785%
sécurité		3		0.1681614349775785%
internationales		3		0.1681614349775785%
autres		3		0.1681614349775785%
aux		3		0.1681614349775785%
respect		3		0.1681614349775785%
stratégique		3		0.1681614349775785%
a		3		0.1681614349775785%
face		3		0.1681614349775785%
défis		3		0.1681614349775785%
cette		3		0.1681614349775785%
avenir		3		0.1681614349775785%
tels		3		0.1681614349775785%
concept		3		0.1681614349775785%
consultations		3		0.1681614349775785%
partagés		3		0.1681614349775785%
préconiser		3		0.1681614349775785%
compétition		3		0.1681614349775785%
dialogue		3		0.1681614349775785%
durable		3		0.1681614349775785%
réaliser		3		0.1681614349775785%
mondialisation		3		0.1681614349775785%
croissance		3		0.1681614349775785%
mode		3		0.1681614349775785%
économie		3		0.1681614349775785%
sagesse		2		0.11210762331838565%
construction		2		0.11210762331838565%
discours		2		0.11210762331838565%
clôture		2		0.11210762331838565%
sino-français		2		0.11210762331838565%
mars		2		0.11210762331838565%
monsieur		2		0.11210762331838565%
chancelière		2		0.11210762331838565%
angela		2		0.11210762331838565%
merkel		2		0.11210762331838565%
jean-claude		2		0.11210762331838565%
junker		2		0.11210762331838565%
pendant		2		0.11210762331838565%
grand		2		0.11210762331838565%
hier		2		0.11210762331838565%
discussions		2		0.11210762331838565%
résultats		2		0.11210762331838565%
positifs		2		0.11210762331838565%
bien		2		0.11210762331838565%
tout		2		0.11210762331838565%
mes		2		0.11210762331838565%
approfondis		2		0.11210762331838565%
importants		2		0.11210762331838565%
elles		2		0.11210762331838565%
convergence		2		0.11210762331838565%
plan		2		0.11210762331838565%
préservation		2		0.11210762331838565%
stabilité		2		0.11210762331838565%
rôle		2		0.11210762331838565%
questions		2		0.11210762331838565%
fidèles		2		0.11210762331838565%
mutuel		2		0.11210762331838565%
réciproque		2		0.11210762331838565%
mondiales		2		0.11210762331838565%
progrès		2		0.11210762331838565%
parties		2		0.11210762331838565%
partenariat		2		0.11210762331838565%
où		2		0.11210762331838565%
?		2		0.11210762331838565%
jamais		2		0.11210762331838565%
toujours		2		0.11210762331838565%
même		2		0.11210762331838565%
temps		2		0.11210762331838565%
son		2		0.11210762331838565%
dit		2		0.11210762331838565%
doit		2		0.11210762331838565%
doivent		2		0.11210762331838565%
rester		2		0.11210762331838565%
destin		2		0.11210762331838565%
adopter		2		0.11210762331838565%
internationaux		2		0.11210762331838565%
changement		2		0.11210762331838565%
climatique		2		0.11210762331838565%
protectionnisme		2		0.11210762331838565%
système		2		0.11210762331838565%
multilatéral		2		0.11210762331838565%
«		2		0.11210762331838565%
bénéfices		2		0.11210762331838565%
»		2		0.11210762331838565%
matière		2		0.11210762331838565%
régionaux		2		0.11210762331838565%
omc		2		0.11210762331838565%
construire		2		0.11210762331838565%
communauté		2		0.11210762331838565%
compréhension		2		0.11210762331838565%
mutuelle		2		0.11210762331838565%
chercher		2		0.11210762331838565%
poursuivre		2		0.11210762331838565%
intérêts		2		0.11210762331838565%
on		2		0.11210762331838565%
civilisations		2		0.11210762331838565%
approfondir		2		0.11210762331838565%
conflits		2		0.11210762331838565%
guerre		2		0.11210762331838565%
nouveau		2		0.11210762331838565%
réalisation		2		0.11210762331838565%
opposer		2		0.11210762331838565%
voie		2		0.11210762331838565%
moteur		2		0.11210762331838565%
commercial		2		0.11210762331838565%
ne		2		0.11210762331838565%
déjà		2		0.11210762331838565%
ouverte		2		0.11210762331838565%
bâtir		2		0.11210762331838565%
initiative		2		0.11210762331838565%
domaines		2		0.11210762331838565%
comme		2		0.11210762331838565%
qu’		2		0.11210762331838565%
impulsion		2		0.11210762331838565%
œuvrons		1		0.05605381165919283%
26		1		0.05605381165919283%
2019		1		0.05605381165919283%
m.		1		0.05605381165919283%
xi		1		0.05605381165919283%
jinping		1		0.05605381165919283%
république		1		0.05605381165919283%
populaire		1		0.05605381165919283%
madame		1		0.05605381165919283%
mois		1		0.05605381165919283%
printanier		1		0.05605381165919283%
plein		1		0.05605381165919283%
dynamisme		1		0.05605381165919283%
ma		1		0.05605381165919283%
visite		1		0.05605381165919283%
plaisir		1		0.05605381165919283%
assister		1		0.05605381165919283%
cérémonie		1		0.05605381165919283%
participants		1		0.05605381165919283%
sujets		1		0.05605381165919283%
constructives		1		0.05605381165919283%
donné		1		0.05605381165919283%
égards		1		0.05605381165919283%
tiens		1		0.05605381165919283%
abord		1		0.05605381165919283%
adresser		1		0.05605381165919283%
salutations		1		0.05605381165919283%
cordiales		1		0.05605381165919283%
exprimer		1		0.05605381165919283%
félicitations		1		0.05605381165919283%
succès		1		0.05605381165919283%
travaux		1		0.05605381165919283%
entretiens		1		0.05605381165919283%
vues		1		0.05605381165919283%
sommes		1		0.05605381165919283%
parvenus		1		0.05605381165919283%
consensus		1		0.05605381165919283%
acteurs		1		0.05605381165919283%
large		1		0.05605381165919283%
politique		1		0.05605381165919283%
base		1		0.05605381165919283%
solide		1		0.05605381165919283%
concerne		1		0.05605381165919283%
sauvegarde		1		0.05605381165919283%
libre		1		0.05605381165919283%
échange		1		0.05605381165919283%
soutien		1		0.05605381165919283%
actif		1		0.05605381165919283%
majeures		1		0.05605381165919283%
principes		1		0.05605381165919283%
égalité		1		0.05605381165919283%
ouverture		1		0.05605381165919283%
tolérance		1		0.05605381165919283%
bénéfice		1		0.05605381165919283%
défendent		1		0.05605381165919283%
normes		1		0.05605381165919283%
fondamentales		1		0.05605381165919283%
régissant		1		0.05605381165919283%
travaillent		1		0.05605381165919283%
amélioration		1		0.05605381165919283%
constituent		1		0.05605381165919283%
forces		1		0.05605381165919283%
importantes		1		0.05605381165919283%
promotion		1		0.05605381165919283%
viens		1		0.05605381165919283%
avoir		1		0.05605381165919283%
rencontre		1		0.05605381165919283%
quatre		1		0.05605381165919283%
avons		1		0.05605381165919283%
approfondies		1		0.05605381165919283%
global		1		0.05605381165919283%
sino-européen		1		0.05605381165919283%
dégagé		1		0.05605381165919283%
grande		1		0.05605381165919283%
y		1		0.05605381165919283%
ans		1		0.05605381165919283%
mon		1		0.05605381165919283%
office		1		0.05605381165919283%
genève		1		0.05605381165919283%
posé		1		0.05605381165919283%
suivantes		1		0.05605381165919283%
:		1		0.05605381165919283%
-nous		1		0.05605381165919283%
connaît		1		0.05605381165919283%
changements		1		0.05605381165919283%
vus		1		0.05605381165919283%
depuis		1		0.05605381165919283%
siècle		1		0.05605381165919283%
restent		1		0.05605381165919283%
thème		1		0.05605381165919283%
époque		1		0.05605381165919283%
confronté		1		0.05605381165919283%
instabilités		1		0.05605381165919283%
incertitudes		1		0.05605381165919283%
accrues		1		0.05605381165919283%
fait		1		0.05605381165919283%
multiples		1		0.05605381165919283%
communs		1		0.05605381165919283%
chacun		1		0.05605381165919283%
artisan		1		0.05605381165919283%
sort		1		0.05605381165919283%
proverbe		1		0.05605381165919283%
français		1		0.05605381165919283%
graves		1		0.05605381165919283%
planétaires		1		0.05605381165919283%
choix		1		0.05605381165919283%
croisée		1		0.05605381165919283%
chemins		1		0.05605381165919283%
différents		1		0.05605381165919283%
preuve		1		0.05605381165919283%
sens		1		0.05605381165919283%
engagement		1		0.05605381165919283%
passer		1		0.05605381165919283%
action		1		0.05605381165919283%
lieu		1		0.05605381165919283%
observation		1		0.05605381165919283%
maîtriser		1		0.05605381165919283%
premièrement		1		0.05605381165919283%
approche		1		0.05605381165919283%
juste		1		0.05605381165919283%
raisonnable		1		0.05605381165919283%
dossiers		1		0.05605381165919283%
brûlants		1		0.05605381165919283%
surgissent		1		0.05605381165919283%
après		1		0.05605381165919283%
autre		1		0.05605381165919283%
sécuritaires		1		0.05605381165919283%
non-conventionnels		1		0.05605381165919283%
cybersécurité		1		0.05605381165919283%
crise		1		0.05605381165919283%
réfugiés		1		0.05605381165919283%
continuent		1		0.05605381165919283%
propager		1		0.05605381165919283%
tentations		1		0.05605381165919283%
unilatéralisme		1		0.05605381165919283%
multiplient		1		0.05605381165919283%
mis		1		0.05605381165919283%
mal		1		0.05605381165919283%
d		1		0.05605381165919283%
’		1		0.05605381165919283%
amples		1		0.05605381165919283%
contribution		1		0.05605381165919283%
conjointe		1		0.05605381165919283%
lorsqu’		1		0.05605381165919283%
agit		1		0.05605381165919283%
