单词		词频		占比
，		427		7.732705541470482%
的		236		4.273813835566823%

		197		3.567547989858747%
。		181		3.2777978993118433%
、		87		1.5755161173487866%
我们		75		1.358203549438609%
在		63		1.1408909815284318%
要		62		1.1227816008692504%
是		56		1.0141253169141615%
和		50		0.9054690329590729%
也		45		0.8149221296631655%
了		44		0.796812749003984%
有		43		0.7787033683448026%
市场		40		0.7243752263672582%
中国		37		0.6700470843897138%
“		33		0.5976095617529881%
”		33		0.5976095617529881%
经济		31		0.5613908004346252%
发展		31		0.5613908004346252%
中		29		0.5251720391162622%
就业		27		0.4889532777978993%
会		27		0.4889532777978993%
主体		26		0.4708438971387179%
不		25		0.45273451647953644%
让		24		0.4346251358203549%
：		23		0.41651575516117345%
政府		23		0.41651575516117345%
政策		23		0.41651575516117345%
就		21		0.38029699384281057%
增长		21		0.38029699384281057%
说		20		0.3621876131836291%
继续		20		0.3621876131836291%
都		20		0.3621876131836291%
更		20		0.3621876131836291%
？		19		0.34407823252444764%
来		19		0.34407823252444764%
对		18		0.3259688518652662%
一		18		0.3259688518652662%
就是		18		0.3259688518652662%
去年		17		0.30785947120608476%
多		17		0.30785947120608476%
还		17		0.30785947120608476%
今年		16		0.2897500905469033%
可以		16		0.2897500905469033%
大		16		0.2897500905469033%
两		16		0.2897500905469033%
记者		15		0.2716407098877219%
还是		15		0.2716407098877219%
疫情		15		0.2716407098877219%
李克强		14		0.2535313292285404%
人民		14		0.2535313292285404%
我		14		0.2535313292285404%
推动		14		0.2535313292285404%
这		14		0.2535313292285404%
世界		14		0.2535313292285404%
很		13		0.23542194856935894%
一个		13		0.23542194856935894%
地		13		0.23542194856935894%
上		13		0.23542194856935894%
新		12		0.21731256791017745%
没有		12		0.21731256791017745%
企业		12		0.21731256791017745%
能够		12		0.21731256791017745%
为		12		0.21731256791017745%
把		12		0.21731256791017745%
希望		12		0.21731256791017745%
基础		12		0.21731256791017745%
一些		12		0.21731256791017745%
美		12		0.21731256791017745%
国		12		0.21731256791017745%
年		11		0.199203187250996%
因为		11		0.199203187250996%
人		11		0.199203187250996%
共同		11		0.199203187250996%
等		11		0.199203187250996%
他们		11		0.199203187250996%
方面		11		0.199203187250996%
重要		11		0.199203187250996%
投入		11		0.199203187250996%
中方		10		0.18109380659181454%
下		10		0.18109380659181454%
国家		10		0.18109380659181454%
到		10		0.18109380659181454%
稳定		10		0.18109380659181454%
现在		10		0.18109380659181454%
开放		10		0.18109380659181454%
需要		10		0.18109380659181454%
得		10		0.18109380659181454%
领域		10		0.18109380659181454%
创新		10		0.18109380659181454%
社会		10		0.18109380659181454%
关系		10		0.18109380659181454%
请问		9		0.1629844259326331%
采取		9		0.1629844259326331%
很多		9		0.1629844259326331%
但是		9		0.1629844259326331%
以上		9		0.1629844259326331%
努力		9		0.1629844259326331%
一点		9		0.1629844259326331%
给		9		0.1629844259326331%
研究		9		0.1629844259326331%
保持		9		0.1629844259326331%
国内		9		0.1629844259326331%
扩大		9		0.1629844259326331%
香港		9		0.1629844259326331%
对于		9		0.1629844259326331%
科技		9		0.1629844259326331%
民生		8		0.14487504527345166%
提出		8		0.14487504527345166%
还要		8		0.14487504527345166%
所以		8		0.14487504527345166%
这样		8		0.14487504527345166%
这些		8		0.14487504527345166%
规模		8		0.14487504527345166%
走		8		0.14487504527345166%
报销		8		0.14487504527345166%
未来		8		0.14487504527345166%
记者会		7		0.1267656646142702%
美国		7		0.1267656646142702%
工作		7		0.1267656646142702%
最		7		0.1267656646142702%
支持		7		0.1267656646142702%
预期		7		0.1267656646142702%
新增		7		0.1267656646142702%
高		7		0.1267656646142702%
可能		7		0.1267656646142702%
问题		7		0.1267656646142702%
但		7		0.1267656646142702%
合作		7		0.1267656646142702%
您		7		0.1267656646142702%
6%		7		0.1267656646142702%
而且		7		0.1267656646142702%
能		7		0.1267656646142702%
制度		7		0.1267656646142702%
研发		7		0.1267656646142702%
改革		7		0.1267656646142702%
利益		7		0.1267656646142702%
公平		7		0.1267656646142702%
通过		6		0.10865628395508872%
影响		6		0.10865628395508872%
只要		6		0.10865628395508872%
制定		6		0.10865628395508872%
目标		6		0.10865628395508872%
坚持		6		0.10865628395508872%
增加		6		0.10865628395508872%
有利于		6		0.10865628395508872%
恢复		6		0.10865628395508872%
用		6		0.10865628395508872%
基本		6		0.10865628395508872%
投资		6		0.10865628395508872%
国际		6		0.10865628395508872%
加大		6		0.10865628395508872%
看到		6		0.10865628395508872%
力度		6		0.10865628395508872%
作用		6		0.10865628395508872%
去		6		0.10865628395508872%
这是		6		0.10865628395508872%
活力		6		0.10865628395508872%
台湾		6		0.10865628395508872%
教育		6		0.10865628395508872%
总理		5		0.09054690329590727%
同		5		0.09054690329590727%
进行		5		0.09054690329590727%
什么		5		0.09054690329590727%
将		5		0.09054690329590727%
措施		5		0.09054690329590727%
特别是		5		0.09054690329590727%
需求		5		0.09054690329590727%
事		5		0.09054690329590727%
时候		5		0.09054690329590727%
不少		5		0.09054690329590727%
资金		5		0.09054690329590727%
还有		5		0.09054690329590727%
宏观		5		0.09054690329590727%
城镇		5		0.09054690329590727%
实现		5		0.09054690329590727%
带动		5		0.09054690329590727%
机会		5		0.09054690329590727%
不仅		5		0.09054690329590727%
向好		5		0.09054690329590727%
包括		5		0.09054690329590727%
解决		5		0.09054690329590727%
带来		5		0.09054690329590727%
服务		5		0.09054690329590727%
资源		5		0.09054690329590727%
又		5		0.09054690329590727%
组织		5		0.09054690329590727%
好		5		0.09054690329590727%
溯源		5		0.09054690329590727%
持续		5		0.09054690329590727%
这个		5		0.09054690329590727%
达到		5		0.09054690329590727%
才能		5		0.09054690329590727%
不是		5		0.09054690329590727%
搞		5		0.09054690329590727%
减		5		0.09054690329590727%
费用		5		0.09054690329590727%
医疗		5		0.09054690329590727%
一国两制		5		0.09054690329590727%
如何		5		0.09054690329590727%
相互		5		0.09054690329590727%
发挥		5		0.09054690329590727%
竞争		5		0.09054690329590727%
户		5		0.09054690329590727%
提高		5		0.09054690329590727%
两岸		5		0.09054690329590727%
全国		4		0.07243752263672583%
人大		4		0.07243752263672583%
交流		4		0.07243752263672583%
与		4		0.07243752263672583%
家庭		4		0.07243752263672583%
当时		4		0.07243752263672583%
出现		4		0.07243752263672583%
看		4		0.07243752263672583%
岗位		4		0.07243752263672583%
之		4		0.07243752263672583%
稳		4		0.07243752263672583%
保		4		0.07243752263672583%
而		4		0.07243752263672583%
明确		4		0.07243752263672583%
一方面		4		0.07243752263672583%
已经		4		0.07243752263672583%
几		4		0.07243752263672583%
健康		4		0.07243752263672583%
巨大		4		0.07243752263672583%
同时		4		0.07243752263672583%
表示		4		0.07243752263672583%
或者		4		0.07243752263672583%
的确		4		0.07243752263672583%
各国		4		0.07243752263672583%
加强		4		0.07243752263672583%
人类		4		0.07243752263672583%
能力		4		0.07243752263672583%
目前		4		0.07243752263672583%
认为		4		0.07243752263672583%
存在		4		0.07243752263672583%
着		4		0.07243752263672583%
财政		4		0.07243752263672583%
当然		4		0.07243752263672583%
元		4		0.07243752263672583%
引导		4		0.07243752263672583%
快		4		0.07243752263672583%
一定		4		0.07243752263672583%
冲击		4		0.07243752263672583%
机制		4		0.07243752263672583%
时间		4		0.07243752263672583%
基层		4		0.07243752263672583%
合理		4		0.07243752263672583%
支出		4		0.07243752263672583%
范围		4		0.07243752263672583%
便利		4		0.07243752263672583%
门诊		4		0.07243752263672583%
老人		4		0.07243752263672583%
人员		4		0.07243752263672583%
力量		4		0.07243752263672583%
促进		4		0.07243752263672583%
实施		4		0.07243752263672583%
共识		4		0.07243752263672583%
尊重		4		0.07243752263672583%
不同		4		0.07243752263672583%
环境		4		0.07243752263672583%
推进		4		0.07243752263672583%
群众		4		0.07243752263672583%
以		4		0.07243752263672583%
县乡		4		0.07243752263672583%
自身		4		0.07243752263672583%
提问		3		0.05432814197754436%
时		3		0.05432814197754436%
大家		3		0.05432814197754436%
两会		3		0.05432814197754436%
新闻		3		0.05432814197754436%
许多		3		0.05432814197754436%
方式		3		0.05432814197754436%
质量		3		0.05432814197754436%
收入		3		0.05432814197754436%
变化		3		0.05432814197754436%
改善		3		0.05432814197754436%
人口		3		0.05432814197754436%
消费		3		0.05432814197754436%
稳岗		3		0.05432814197754436%
员工		3		0.05432814197754436%
他		3		0.05432814197754436%
位		3		0.05432814197754436%
确定		3		0.05432814197754436%
因素		3		0.05432814197754436%
正		3		0.05432814197754436%
相信		3		0.05432814197754436%
经过		3		0.05432814197754436%
保障		3		0.05432814197754436%
提供		3		0.05432814197754436%
出台		3		0.05432814197754436%
另一方面		3		0.05432814197754436%
渠道		3		0.05432814197754436%
产业		3		0.05432814197754436%
灵活		3		0.05432814197754436%
有的		3		0.05432814197754436%
应该		3		0.05432814197754436%
产品		3		0.05432814197754436%
专家		3		0.05432814197754436%
是否		3		0.05432814197754436%
华		3		0.05432814197754436%
从		3		0.05432814197754436%
科学		3		0.05432814197754436%
原则		3		0.05432814197754436%
态度		3		0.05432814197754436%
世卫		3		0.05432814197754436%
步		3		0.05432814197754436%
明年		3		0.05432814197754436%
机构		3		0.05432814197754436%
由于		3		0.05432814197754436%
宽松		3		0.05432814197754436%
情况		3		0.05432814197754436%
中心		3		0.05432814197754436%
于		3		0.05432814197754436%
注意		3		0.05432814197754436%
尤其是		3		0.05432814197754436%
行稳		3		0.05432814197754436%
致远		3		0.05432814197754436%
减税		3		0.05432814197754436%
降费		3		0.05432814197754436%
直达		3		0.05432814197754436%
重点		3		0.05432814197754436%
考虑		3		0.05432814197754436%
小		3		0.05432814197754436%
调整		3		0.05432814197754436%
比如		3		0.05432814197754436%
稳中有降		3		0.05432814197754436%
中央		3		0.05432814197754436%
；		3		0.05432814197754436%
使		3		0.05432814197754436%
和平		3		0.05432814197754436%
繁荣		3		0.05432814197754436%
得到		3		0.05432814197754436%
孩子		3		0.05432814197754436%
过去		3		0.05432814197754436%
完善		3		0.05432814197754436%
选举		3		0.05432814197754436%
决定		3		0.05432814197754436%
将来		3		0.05432814197754436%
维护		3		0.05432814197754436%
你		3		0.05432814197754436%
建设		3		0.05432814197754436%
哪些		3		0.05432814197754436%
我国		3		0.05432814197754436%
重大		3		0.05432814197754436%
应用		3		0.05432814197754436%
打牢		3		0.05432814197754436%
科研		3		0.05432814197754436%
培育		3		0.05432814197754436%
人才		3		0.05432814197754436%
拜登		3		0.05432814197754436%
双边		3		0.05432814197754436%
双方		3		0.05432814197754436%
责任		3		0.05432814197754436%
符合		3		0.05432814197754436%
方向		3		0.05432814197754436%
阶段		3		0.05432814197754436%
对话		3		0.05432814197754436%
应当		3		0.05432814197754436%
激发		3		0.05432814197754436%
不断		3		0.05432814197754436%
监管		3		0.05432814197754436%
办		3		0.05432814197754436%
大陆		3		0.05432814197754436%
民族		3		0.05432814197754436%
养老托幼		3		0.05432814197754436%
教师		3		0.05432814197754436%
构建		3		0.05432814197754436%
大循环		3		0.05432814197754436%
出席		2		0.036218761318362915%
并		2		0.036218761318362915%
回答		2		0.036218761318362915%
中外		2		0.036218761318362915%
次		2		0.036218761318362915%
会议		2		0.036218761318362915%
大会堂		2		0.036218761318362915%
举行		2		0.036218761318362915%
视频		2		0.036218761318362915%
冠肺		2		0.036218761318362915%
炎		2		0.036218761318362915%
明显		2		0.036218761318362915%
这种		2		0.036218761318362915%
背景		2		0.036218761318362915%
店铺		2		0.036218761318362915%
大规模		2		0.036218761318362915%
记得		2		0.036218761318362915%
后来		2		0.036218761318362915%
跟		2		0.036218761318362915%
个		2		0.036218761318362915%
减免		2		0.036218761318362915%
补贴		2		0.036218761318362915%
只		2		0.036218761318362915%
起来		2		0.036218761318362915%
900万		2		0.036218761318362915%
基		2		0.036218761318362915%
创造		2		0.036218761318362915%
全年		2		0.036218761318362915%
实际上		2		0.036218761318362915%
拉动		2		0.036218761318362915%
核心		2		0.036218761318362915%
坚强		2		0.036218761318362915%
韧性		2		0.036218761318362915%
广大		2		0.036218761318362915%
仍然		2		0.036218761318362915%
劳动力		2		0.036218761318362915%
约		2		0.036218761318362915%
历史		2		0.036218761318362915%
农民工		2		0.036218761318362915%
打工		2		0.036218761318362915%
依然		2		0.036218761318362915%
六		2		0.036218761318362915%
落实		2		0.036218761318362915%
放在		2		0.036218761318362915%
举措		2		0.036218761318362915%
实际		2		0.036218761318362915%
执行		2		0.036218761318362915%
保市场		2		0.036218761318362915%
保就业		2		0.036218761318362915%
这几年		2		0.036218761318362915%
快速		2		0.036218761318362915%
涉及		2		0.036218761318362915%
两亿多		2		0.036218761318362915%
办法		2		0.036218761318362915%
职业		2		0.036218761318362915%
向前		2		0.036218761318362915%
刚才		2		0.036218761318362915%
老年人		2		0.036218761318362915%
老龄		2		0.036218761318362915%
多样化		2		0.036218761318362915%
层次		2		0.036218761318362915%
外国		2		0.036218761318362915%
丰富		2		0.036218761318362915%
自己		2		0.036218761318362915%
逐步		2		0.036218761318362915%
美方		2		0.036218761318362915%
卫生		2		0.036218761318362915%
专家组		2		0.036218761318362915%
缺乏		2		0.036218761318362915%
分享		2		0.036218761318362915%
新冠		2		0.036218761318362915%
数据		2		0.036218761318362915%
愿		2		0.036218761318362915%
全球		2		0.036218761318362915%
各方		2		0.036218761318362915%
病毒		2		0.036218761318362915%
有效		2		0.036218761318362915%
防控		2		0.036218761318362915%
沟通		2		0.036218761318362915%
开展		2		0.036218761318362915%
愿意		2		0.036218761318362915%
敌人		2		0.036218761318362915%
携起		2		0.036218761318362915%
手		2		0.036218761318362915%
战胜		2		0.036218761318362915%
日本		2		0.036218761318362915%
2021年		2		0.036218761318362915%
生产		2		0.036218761318362915%
8%		2		0.036218761318362915%
十四五		2		0.036218761318362915%
过		2		0.036218761318362915%
风险		2		0.036218761318362915%
对此		2		0.036218761318362915%
何		2		0.036218761318362915%
关注		2		0.036218761318362915%
积极		2		0.036218761318362915%
恢复性		2		0.036218761318362915%
比		2		0.036218761318362915%
十三五		2		0.036218761318362915%
巩固		2		0.036218761318362915%
可持续性		2		0.036218761318362915%
造成		2		0.036218761318362915%
一时		2		0.036218761318362915%
长期		2		0.036218761318362915%
及时		2		0.036218761318362915%
很快		2		0.036218761318362915%
如果		2		0.036218761318362915%
项目		2		0.036218761318362915%
肥		2		0.036218761318362915%
着力		2		0.036218761318362915%
中小微		2		0.036218761318362915%
怎样		2		0.036218761318362915%
金融		2		0.036218761318362915%
增		2		0.036218761318362915%
各级		2		0.036218761318362915%
融资		2		0.036218761318362915%
化解		2		0.036218761318362915%
根本		2		0.036218761318362915%
发展中国家		2		0.036218761318362915%
立足		2		0.036218761318362915%
前		2		0.036218761318362915%
异地		2		0.036218761318362915%
异地养老		2		0.036218761318362915%
看病		2		0.036218761318362915%
非常		2		0.036218761318362915%
经常		2		0.036218761318362915%
下决心		2		0.036218761318362915%
直接		2		0.036218761318362915%
每个		2		0.036218761318362915%
在内		2		0.036218761318362915%
打击		2		0.036218761318362915%
作出		2		0.036218761318362915%
相关		2		0.036218761318362915%
法律		2		0.036218761318362915%
贯彻		2		0.036218761318362915%
高度		2		0.036218761318362915%
方针		2		0.036218761318362915%
全力		2		0.036218761318362915%
施政		2		0.036218761318362915%
多重		2		0.036218761318362915%
给予		2		0.036218761318362915%
电视		2		0.036218761318362915%
强国		2		0.036218761318362915%
关键		2		0.036218761318362915%
短板		2		0.036218761318362915%
甚至		2		0.036218761318362915%
