单词		词频		占比
，		114		7.187894073139975%

		79		4.981084489281211%
。		57		3.5939470365699875%
、		55		3.467843631778058%
的		45		2.837326607818411%
中国		40		2.5220680958385877%
开放		18		1.1349306431273645%
经济		16		1.008827238335435%
世界		15		0.9457755359394703%
国际		14		0.8827238335435058%
贸易		14		0.8827238335435058%
将		14		0.8827238335435058%
新		13		0.819672131147541%
在		12		0.7566204287515763%
合作		12		0.7566204287515763%
各国		11		0.6935687263556116%
发展		11		0.6935687263556116%
要		11		0.6935687263556116%
共同		10		0.6305170239596469%
了		10		0.6305170239596469%
和		10		0.6305170239596469%
推动		10		0.6305170239596469%
自由		10		0.6305170239596469%
！		9		0.5674653215636822%
全球		8		0.5044136191677175%
市场		8		0.5044136191677175%
扩大		8		0.5044136191677175%
我们		8		0.5044136191677175%
为		8		0.5044136191677175%
进口		7		0.4413619167717529%
疫情		7		0.4413619167717529%
积极		7		0.4413619167717529%
更		7		0.4413619167717529%
国家		6		0.37831021437578816%
女士们		6		0.37831021437578816%
先生们		6		0.37831021437578816%
朋友们		6		0.37831021437578816%
以		6		0.37831021437578816%
是		6		0.37831021437578816%
全面		6		0.37831021437578816%
建设		6		0.37831021437578816%
等		6		0.37831021437578816%
届		5		0.31525851197982346%
人民		5		0.31525851197982346%
各位		5		0.31525851197982346%
组织		5		0.31525851197982346%
一		5		0.31525851197982346%
投资		5		0.31525851197982346%
企业		5		0.31525851197982346%
协定		5		0.31525851197982346%
不		5		0.31525851197982346%
挑战		5		0.31525851197982346%
而		5		0.31525851197982346%
增长		5		0.31525851197982346%
博览会		4		0.25220680958385877%
上		4		0.25220680958385877%
对		4		0.25220680958385877%
同		4		0.25220680958385877%
成为		4		0.25220680958385877%
促进		4		0.25220680958385877%
共享		4		0.25220680958385877%
个		4		0.25220680958385877%
改革		4		0.25220680958385877%
创新		4		0.25220680958385877%
“		4		0.25220680958385877%
”		4		0.25220680958385877%
社会		4		0.25220680958385877%
继续		4		0.25220680958385877%
不是		4		0.25220680958385877%
国内		4		0.25220680958385877%
第三		3		0.18915510718789408%
尊敬		3		0.18915510718789408%
各		3		0.18915510718789408%
下		3		0.18915510718789408%
我		3		0.18915510718789408%
带来		3		0.18915510718789408%
年		3		0.18915510718789408%
进博会		3		0.18915510718789408%
让		3		0.18915510718789408%
商品		3		0.18915510718789408%
交流		3		0.18915510718789408%
有		3		0.18915510718789408%
参与		3		0.18915510718789408%
都		3		0.18915510718789408%
能够		3		0.18915510718789408%
加快		3		0.18915510718789408%
对外		3		0.18915510718789408%
持续		3		0.18915510718789408%
来		3		0.18915510718789408%
服务		3		0.18915510718789408%
外商		3		0.18915510718789408%
负面		3		0.18915510718789408%
清单		3		0.18915510718789408%
试验区		3		0.18915510718789408%
贸易港		3		0.18915510718789408%
实施		3		0.18915510718789408%
高标准		3		0.18915510718789408%
共建		3		0.18915510718789408%
取得		3		0.18915510718789408%
什么		3		0.18915510718789408%
风险		3		0.18915510718789408%
人类		3		0.18915510718789408%
——		3		0.18915510718789408%
致力于		3		0.18915510718789408%
推进		3		0.18915510718789408%
更加		3		0.18915510718789408%
应该		3		0.18915510718789408%
好		3		0.18915510718789408%
作出		3		0.18915510718789408%
实现		3		0.18915510718789408%
跨境		3		0.18915510718789408%
外贸		3		0.18915510718789408%
创造		3		0.18915510718789408%
环境		3		0.18915510718789408%
中		3		0.18915510718789408%
政府		2		0.12610340479192939%
各方		2		0.12610340479192939%
努力		2		0.12610340479192939%
向		2		0.12610340479192939%
表示		2		0.12610340479192939%
本届		2		0.12610340479192939%
时期		2		0.12610340479192939%
举办		2		0.12610340479192939%
冠肺		2		0.12610340479192939%
给		2		0.12610340479192939%
防疫		2		0.12610340479192939%
安全		2		0.12610340479192939%
这		2		0.12610340479192939%
分享		2		0.12610340479192939%
机遇		2		0.12610340479192939%
复苏		2		0.12610340479192939%
经过		2		0.12610340479192939%
变		2		0.12610340479192939%
理念		2		0.12610340479192939%
联通		2		0.12610340479192939%
大		2		0.12610340479192939%
平台		2		0.12610340479192939%
公共		2		0.12610340479192939%
这次		2		0.12610340479192939%
一定		2		0.12610340479192939%
成效		2		0.12610340479192939%
今年		2		0.12610340479192939%
第二		2		0.12610340479192939%
举措		2		0.12610340479192939%
已经		2		0.12610340479192939%
进口额		2		0.12610340479192939%
水平		2		0.12610340479192939%
准入		2		0.12610340479192939%
由		2		0.12610340479192939%
条		2		0.12610340479192939%
海南		2		0.12610340479192939%
方案		2		0.12610340479192939%
进一步		2		0.12610340479192939%
商签		2		0.12610340479192939%
培育		2		0.12610340479192939%
保护		2		0.12610340479192939%
知识		2		0.12610340479192939%
产权		2		0.12610340479192939%
高		2		0.12610340479192939%
一带		2		0.12610340479192939%
一路		2		0.12610340479192939%
稳定		2		0.12610340479192939%
从		2		0.12610340479192939%
历史		2		0.12610340479192939%
前进		2		0.12610340479192939%
而且		2		0.12610340479192939%
走向		2		0.12610340479192939%
没有		2		0.12610340479192939%
应对		2		0.12610340479192939%
加强		2		0.12610340479192939%
共赢		2		0.12610340479192939%
命运		2		0.12610340479192939%
共同体		2		0.12610340479192939%
重大		2		0.12610340479192939%
面前		2		0.12610340479192939%
团结		2		0.12610340479192939%
坚持		2		0.12610340479192939%
携手		2		0.12610340479192939%
全球化		2		0.12610340479192939%
共		2		0.12610340479192939%
赢		2		0.12610340479192939%
共担		2		0.12610340479192939%
通过		2		0.12610340479192939%
规则		2		0.12610340479192939%
治理		2		0.12610340479192939%
体系		2		0.12610340479192939%
维护		2		0.12610340479192939%
多边		2		0.12610340479192939%
体制		2		0.12610340479192939%
完善		2		0.12610340479192939%
开放型		2		0.12610340479192939%
构建		2		0.12610340479192939%
双循环		2		0.12610340479192939%
超过		2		0.12610340479192939%
潜力		2		0.12610340479192939%
贡献		2		0.12610340479192939%
外资		2		0.12610340479192939%
发挥		2		0.12610340479192939%
作用		2		0.12610340479192939%
支持		2		0.12610340479192939%
提供		2		0.12610340479192939%
援助		2		0.12610340479192939%
7		2		0.12610340479192939%
要素		2		0.12610340479192939%
大家		2		0.12610340479192939%
多		2		0.12610340479192939%
出台		2		0.12610340479192939%
技术		2		0.12610340479192939%
相关		2		0.12610340479192939%
区域		2		0.12610340479192939%
愿同		2		0.12610340479192939%
开幕式		1		0.06305170239596469%
主旨		1		0.06305170239596469%
演讲		1		0.06305170239596469%
（		1		0.06305170239596469%
2020年		1		0.06305170239596469%
11月		1		0.06305170239596469%
4日		1		0.06305170239596469%
北京		1		0.06305170239596469%
）		1		0.06305170239596469%
中华		1		0.06305170239596469%
共和国		1		0.06305170239596469%
主席		1		0.06305170239596469%
习近平		1		0.06305170239596469%
元首		1		0.06305170239596469%
首脑		1		0.06305170239596469%
负责人		1		0.06305170239596469%
代表团		1		0.06305170239596469%
团长		1		0.06305170239596469%
来宾		1		0.06305170239596469%
：		1		0.06305170239596469%
开幕		1		0.06305170239596469%
首先		1		0.06305170239596469%
代表		1		0.06305170239596469%
并		1		0.06305170239596469%
个人		1		0.06305170239596469%
名义		1		0.06305170239596469%
嘉宾		1		0.06305170239596469%
热烈		1		0.06305170239596469%
欢迎		1		0.06305170239596469%
新老朋友		1		0.06305170239596469%
诚挚		1		0.06305170239596469%
问候		1		0.06305170239596469%
进博		1		0.06305170239596469%
会		1		0.06305170239596469%
特殊		1		0.06305170239596469%
突如其来		1		0.06305170239596469%
炎		1		0.06305170239596469%
严重		1		0.06305170239596469%
冲击		1		0.06305170239596469%
也		1		0.06305170239596469%
重创		1		0.06305170239596469%
确保		1		0.06305170239596469%
前提		1		0.06305170239596469%
如期		1		0.06305170239596469%
盛会		1		0.06305170239596469%
体现		1		0.06305170239596469%
真诚		1		0.06305170239596469%
愿望		1		0.06305170239596469%
3		1		0.06305170239596469%
展品		1		0.06305170239596469%
展商		1		0.06305170239596469%
投资商		1		0.06305170239596469%
创意		1		0.06305170239596469%
采购		1		0.06305170239596469%
人文		1		0.06305170239596469%
四		1		0.06305170239596469%
产品		1		0.06305170239596469%
参展		1		0.06305170239596469%
踊跃		1		0.06305170239596469%
展览		1		0.06305170239596469%
面积		1		0.06305170239596469%
又		1		0.06305170239596469%
近3万		1		0.06305170239596469%
平方米		1		0.06305170239596469%
仅		1		0.06305170239596469%
设立		1		0.06305170239596469%
卫生		1		0.06305170239596469%
专区		1		0.06305170239596469%
就		1		0.06305170239596469%
很多		1		0.06305170239596469%
500		1		0.06305170239596469%
强		1		0.06305170239596469%
行业		1		0.06305170239596469%
龙头		1		0.06305170239596469%
采取		1		0.06305170239596469%
线		1		0.06305170239596469%
线下		1		0.06305170239596469%
结合		1		0.06305170239596469%
方式		1		0.06305170239596469%
方面		1		0.06305170239596469%
作		1		0.06305170239596469%
周密		1		0.06305170239596469%
安排		1		0.06305170239596469%
相信		1		0.06305170239596469%
办成		1		0.06305170239596469%
精彩		1		0.06305170239596469%
富有		1		0.06305170239596469%
尽管		1		0.06305170239596469%
受到		1		0.06305170239596469%
影响		1		0.06305170239596469%
步伐		1		0.06305170239596469%
仍		1		0.06305170239596469%
宣布		1		0.06305170239596469%
系列		1		0.06305170239596469%
落实		1		0.06305170239596469%
增速		1		0.06305170239596469%
明显		1		0.06305170239596469%
高于		1		0.06305170239596469%
平均		1		0.06305170239596469%
全国		1		0.06305170239596469%
40		1		0.06305170239596469%
减到		1		0.06305170239596469%
33		1		0.06305170239596469%
18		1		0.06305170239596469%
增至		1		0.06305170239596469%
21		1		0.06305170239596469%
总体		1		0.06305170239596469%
深圳		1		0.06305170239596469%
发布		1		0.06305170239596469%
示范区		1		0.06305170239596469%
质量		1		0.06305170239596469%
进展		1		0.06305170239596469%
炎疫		1		0.06305170239596469%
情大		1		0.06305170239596469%
流行		1		0.06305170239596469%
使		1		0.06305170239596469%
确定		1		0.06305170239596469%
因素		1		0.06305170239596469%
增多		1		0.06305170239596469%
看		1		0.06305170239596469%
不管		1		0.06305170239596469%
遇到		1		0.06305170239596469%
灾难		1		0.06305170239596469%
逆流		1		0.06305170239596469%
总是		1		0.06305170239596469%
大势		1		0.06305170239596469%
改变		1		0.06305170239596469%
携起		1		0.06305170239596469%
手		1		0.06305170239596469%
沟通		1		0.06305170239596469%
告诫		1		0.06305170239596469%
休戚与共		1		0.06305170239596469%
危机		1		0.06305170239596469%
谁		1		0.06305170239596469%
独善其身		1		0.06305170239596469%
必然		1		0.06305170239596469%
选择		1		0.06305170239596469%
信任		1		0.06305170239596469%
猜忌		1		0.06305170239596469%
挥拳		1		0.06305170239596469%
协商		1		0.06305170239596469%
谩骂		1		0.06305170239596469%
利益		1		0.06305170239596469%
