单词		词频		占比
的		795		6.710559635350721%
，		771		6.507976702962775%
、		419		3.536760361272896%

		397		3.3510593399172786%
。		367		3.0978306744323456%
和		332		2.802397231366591%
党		249		2.101797923524943%
委员会		187		1.5784586815227482%
组织		119		1.0044737064235671%
党员		113		0.9538279733265806%
中国		104		0.8778593736811008%
发展		98		0.8272136405841142%
社会主义		93		0.785008863003292%
在		83		0.7005993078416477%
是		81		0.6837173968093189%
中央		81		0.6837173968093189%
纪律		77		0.6499535747446611%
工作		73		0.6161897526800033%
领导		71		0.5993078416476745%
建设		68		0.5739849750991812%
代表		66		0.5571030640668524%
人民		66		0.5571030640668524%
　		63		0.531780197518359%
坚持		62		0.5233392420021947%
必须		58		0.4895754199375369%
条		58		0.4895754199375369%
决定		57		0.48113446442137253%
群众		55		0.4642525533890436%
（		54		0.4558115978728792%
）		54		0.4558115978728792%
各级		52		0.4389296868405504%
思想		51		0.4304887313243859%
检查		48		0.4051658647758926%
有		47		0.3967249092597282%
大会		45		0.3798429982273993%
要		45		0.3798429982273993%
为		42		0.35452013167890606%
；		42		0.35452013167890606%
对		40		0.33763822064657717%
由		38		0.32075630961424834%
共产党		37		0.3123153540980839%
中		36		0.3038743985819195%
委员		36		0.3038743985819195%
特色		35		0.29543344306575503%
不		35		0.29543344306575503%
地方		34		0.2869924875495906%
基本		33		0.2785515320334262%
经济		32		0.2701105765172618%
国家		31		0.26166962100109736%
社会		30		0.2532286654849329%
政治		29		0.24478770996876845%
问题		29		0.24478770996876845%
基层		28		0.23634675445260403%
了		27		0.2279057989364396%
改革		27		0.2279057989364396%
干部		27		0.2279057989364396%
或		27		0.2279057989364396%
批准		27		0.2279057989364396%
进行		26		0.2194648434202752%
选举		26		0.2194648434202752%
会议		26		0.2194648434202752%
上		25		0.21102388790411075%
民主		25		0.21102388790411075%
文化		24		0.2025829323879463%
党组织		24		0.2025829323879463%
全国		23		0.1941419768717819%
制度		23		0.1941419768717819%
路线		23		0.1941419768717819%
全面		23		0.1941419768717819%
可以		23		0.1941419768717819%
上级		23		0.1941419768717819%
理论		22		0.18570102135561745%
“		22		0.18570102135561745%
”		22		0.18570102135561745%
新		22		0.18570102135561745%
向		22		0.18570102135561745%
加强		22		0.18570102135561745%
并		22		0.18570102135561745%
监督		22		0.18570102135561745%
讨论		22		0.18570102135561745%
应当		21		0.17726006583945303%
民族		20		0.16881911032328858%
重要		20		0.16881911032328858%
同		20		0.16881911032328858%
地		20		0.16881911032328858%
教育		20		0.16881911032328858%
全体		20		0.16881911032328858%
情况		20		0.16881911032328858%
机关		20		0.16881911032328858%
事业		19		0.16037815480712417%
三		19		0.16037815480712417%
原则		19		0.16037815480712417%
政策		19		0.16037815480712417%
处分		19		0.16037815480712417%
一级		19		0.16037815480712417%
实现		18		0.15193719929095975%
以		18		0.15193719929095975%
开放		18		0.15193719929095975%
报告		18		0.15193719929095975%
常务		18		0.15193719929095975%
个		17		0.1434962437747953%
把		17		0.1434962437747953%
下		17		0.1434962437747953%
方针		17		0.1434962437747953%
现代化		17		0.1434962437747953%
团结		17		0.1434962437747953%
五		17		0.1434962437747953%
任何		17		0.1434962437747953%
执行		17		0.1434962437747953%
同级		17		0.1434962437747953%
要求		16		0.1350552882586309%
利益		16		0.1350552882586309%
科学		16		0.1350552882586309%
它		16		0.1350552882586309%
从		16		0.1350552882586309%
本		16		0.1350552882586309%
统一		16		0.1350552882586309%
年		16		0.1350552882586309%
生活		16		0.1350552882586309%
作用		16		0.1350552882586309%
意见		16		0.1350552882586309%
作出		16		0.1350552882586309%
支部		16		0.1350552882586309%
最		15		0.12661433274246645%
充分		15		0.12661433274246645%
实行		15		0.12661433274246645%
不断		15		0.12661433274246645%
推进		15		0.12661433274246645%
维护		15		0.12661433274246645%
都		15		0.12661433274246645%
发挥		15		0.12661433274246645%
一		15		0.12661433274246645%
个人		15		0.12661433274246645%
下级		15		0.12661433274246645%
产生		15		0.12661433274246645%
候补		15		0.12661433274246645%
我国		14		0.11817337722630201%
重大		14		0.11817337722630201%
一切		14		0.11817337722630201%
：		14		0.11817337722630201%
马克思		13		0.1097324217101376%
列宁主义		13		0.1097324217101376%
毛泽东		13		0.1097324217101376%
时代		13		0.1097324217101376%
长期		13		0.1097324217101376%
实践		13		0.1097324217101376%
提高		13		0.1097324217101376%
按照		13		0.1097324217101376%
四		13		0.1097324217101376%
其他		13		0.1097324217101376%
保证		13		0.1097324217101376%
所		13		0.1097324217101376%
党内		13		0.1097324217101376%
正式		13		0.1097324217101376%
共产主义		12		0.10129146619397315%
邓小平		12		0.10129146619397315%
完善		12		0.10129146619397315%
主要		12		0.10129146619397315%
马克思主义		12		0.10129146619397315%
任务		12		0.10129146619397315%
需要		12		0.10129146619397315%
履行		12		0.10129146619397315%
职权		12		0.10129146619397315%
预备		12		0.10129146619397315%
党组		12		0.10129146619397315%
如果		12		0.10129146619397315%
政治局		12		0.10129146619397315%
核心		11		0.09285051067780872%
自己		11		0.09285051067780872%
正确		11		0.09285051067780872%
道路		11		0.09285051067780872%
集体		11		0.09285051067780872%
全		11		0.09285051067780872%
执政		11		0.09285051067780872%
奋斗		11		0.09285051067780872%
共同		11		0.09285051067780872%
权利		11		0.09285051067780872%
