单词		词频		占比
，		409		7.40807824669444%

		200		3.622532149972831%
。		189		3.4232928817243256%
的		185		3.350842238724869%
、		123		2.227857272233291%
中国		73		1.3222242347400832%
“		66		1.1954356094910343%
”		66		1.1954356094910343%
我们		58		1.050534323492121%
发展		58		1.050534323492121%
合作		50		0.9056330374932078%
和		46		0.8331823944937511%
在		44		0.7969570729940229%
全球		42		0.7607317514942945%
中		41		0.7426190907444303%
为		40		0.7245064299945662%
是		37		0.6701684477449737%
关系		37		0.6701684477449737%
国际		36		0.6520557869951096%
国家		30		0.5433798224959246%
外交		27		0.4890418402463322%
新		26		0.470929179496468%
疫苗		25		0.4528165187466039%
世界		24		0.4347038579967397%
了		23		0.41659119724687554%
与		22		0.3984785364970114%
一		22		0.3984785364970114%
共同		20		0.3622532149972831%
两		20		0.3622532149972831%
和平		20		0.3622532149972831%
习近平		20		0.3622532149972831%
个		19		0.34414055424741896%
不		18		0.3260278934975548%
推动		18		0.3260278934975548%
联合国		17		0.3079152327476906%
伙伴		17		0.3079152327476906%
支持		16		0.2898025719978265%
疫情		16		0.2898025719978265%
人民		16		0.2898025719978265%
人类		15		0.2716899112479623%
发展中国家		15		0.2716899112479623%
以		15		0.2716899112479623%
主席		15		0.2716899112479623%
等		15		0.2716899112479623%
战略		15		0.2716899112479623%
大		14		0.2535772504980982%
抗疫		14		0.2535772504980982%
将		14		0.2535772504980982%
国		14		0.2535772504980982%
；		13		0.235464589748234%
同		13		0.235464589748234%
年		13		0.235464589748234%
地区		13		0.235464589748234%
面对		12		0.21735192899836986%
各国		12		0.21735192899836986%
最		12		0.21735192899836986%
经济		12		0.21735192899836986%
稳定		12		0.21735192899836986%
美		12		0.21735192899836986%
对		11		0.1992392682485057%
也		11		0.1992392682485057%
积极		11		0.1992392682485057%
大国		11		0.1992392682485057%
倡议		11		0.1992392682485057%
提供		11		0.1992392682485057%
成为		11		0.1992392682485057%
全面		11		0.1992392682485057%
《		11		0.1992392682485057%
》		11		0.1992392682485057%
反对		10		0.18112660749864154%
来		10		0.18112660749864154%
病毒		10		0.18112660749864154%
组织		10		0.18112660749864154%
治理		10		0.18112660749864154%
民主		10		0.18112660749864154%
提出		9		0.1630139467487774%
团结		9		0.1630139467487774%
开放		9		0.1630139467487774%
坚持		9		0.1630139467487774%
坚定		9		0.1630139467487774%
构建		9		0.1630139467487774%
共同体		9		0.1630139467487774%
实现		9		0.1630139467487774%
安全		9		0.1630139467487774%
更		9		0.1630139467487774%
中欧		9		0.1630139467487774%
俄		9		0.1630139467487774%
中非		9		0.1630139467487774%
继续		8		0.14490128599891325%
之		8		0.14490128599891325%
一带		8		0.14490128599891325%
一路		8		0.14490128599891325%
向		8		0.14490128599891325%
非洲		8		0.14490128599891325%
共识		8		0.14490128599891325%
不断		8		0.14490128599891325%
中方		8		0.14490128599891325%
坚决		8		0.14490128599891325%
维护		8		0.14490128599891325%
体系		8		0.14490128599891325%
2021年		7		0.1267886252490491%
上		7		0.1267886252490491%
挑战		7		0.1267886252490491%
下		7		0.1267886252490491%
推进		7		0.1267886252490491%
开展		7		0.1267886252490491%
健康		7		0.1267886252490491%
已		7		0.1267886252490491%
复苏		7		0.1267886252490491%
数字		7		0.1267886252490491%
