单词		词频		占比
，		638		6.995614035087719%

		384		4.2105263157894735%
的		367		4.024122807017544%
。		345		3.7828947368421053%
中国		145		1.5899122807017545%
是		107		1.1732456140350878%
、		98		1.074561403508772%
“		92		1.0087719298245614%
”		92		1.0087719298245614%
在		72		0.7894736842105263%
和		71		0.7785087719298246%
了		71		0.7785087719298246%
中		69		0.756578947368421%
合作		65		0.712719298245614%
：		63		0.6907894736842105%
我们		61		0.668859649122807%
为		58		0.6359649122807017%
将		56		0.6140350877192983%
国家		51		0.5592105263157895%
世界		47		0.5153508771929824%
更		47		0.5153508771929824%
国际		45		0.4934210526315789%
发展		45		0.4934210526315789%
新		43		0.4714912280701754%
一		42		0.4605263157894736%
关系		41		0.44956140350877194%
不		41		0.44956140350877194%
疫苗		38		0.4166666666666667%
中方		37		0.4057017543859649%
外交		36		0.39473684210526316%
记者		35		0.3837719298245614%
有		35		0.3837719298245614%
？		35		0.3837719298245614%
也		33		0.3618421052631579%
人民		32		0.3508771929824561%
共同		32		0.3508771929824561%
对		32		0.3508771929824561%
王毅		31		0.3399122807017544%
疫情		30		0.3289473684210526%
与		26		0.2850877192982456%
两		26		0.2850877192982456%
各国		25		0.2741228070175438%
维护		25		0.2741228070175438%
大		23		0.25219298245614036%
全球		23		0.25219298245614036%
《		23		0.25219298245614036%
》		23		0.25219298245614036%
联合国		23		0.25219298245614036%
问题		23		0.25219298245614036%
抗疫		21		0.2302631578947368%
经济		21		0.2302631578947368%
双方		21		0.2302631578947368%
东盟		21		0.2302631578947368%
上		20		0.21929824561403508%
向		20		0.21929824561403508%
一路		20		0.21929824561403508%
个		20		0.21929824561403508%
地区		20		0.21929824561403508%
同		19		0.20833333333333334%
坚持		19		0.20833333333333334%
年		19		0.20833333333333334%
一带		19		0.20833333333333334%
支持		19		0.20833333333333334%
美		19		0.20833333333333334%
都		18		0.19736842105263158%
稳定		18		0.19736842105263158%
提供		17		0.18640350877192982%
希望		17		0.18640350877192982%
习近平		16		0.17543859649122806%
重要		16		0.17543859649122806%
就		15		0.1644736842105263%
以		15		0.1644736842105263%
而		15		0.1644736842105263%
如何		15		0.1644736842105263%
多边主义		15		0.1644736842105263%
多		15		0.1644736842105263%
推进		15		0.1644736842105263%
和平		15		0.1644736842105263%
成为		15		0.1644736842105263%
好		14		0.15350877192982457%
今年		14		0.15350877192982457%
下		14		0.15350877192982457%
积极		14		0.15350877192982457%
主席		14		0.15350877192982457%
南海		14		0.15350877192982457%
新疆		14		0.15350877192982457%
一个		13		0.1425438596491228%
社会		13		0.1425438596491228%
努力		13		0.1425438596491228%
您		13		0.1425438596491228%
坚定		13		0.1425438596491228%
利益		13		0.1425438596491228%
全面		13		0.1425438596491228%
要		13		0.1425438596491228%
这		13		0.1425438596491228%
；		13		0.1425438596491228%
香港		13		0.1425438596491228%
政府		13		0.1425438596491228%
各方		13		0.1425438596491228%
应		12		0.13157894736842105%
已		12		0.13157894736842105%
继续		12		0.13157894736842105%
愿		12		0.13157894736842105%
来		12		0.13157894736842105%
最		12		0.13157894736842105%
开放		12		0.13157894736842105%
通过		12		0.13157894736842105%
等		12		0.13157894736842105%
国		12		0.13157894736842105%
非洲		12		0.13157894736842105%
去年		12		0.13157894736842105%
外国		12		0.13157894736842105%
美国		12		0.13157894736842105%
能		12		0.13157894736842105%
我		11		0.1206140350877193%
行动		11		0.1206140350877193%
海外		11		0.1206140350877193%
同胞		11		0.1206140350877193%
需要		11		0.1206140350877193%
推动		11		0.1206140350877193%
党		11		0.1206140350877193%
不是		11		0.1206140350877193%
第一		11		0.1206140350877193%
缅甸		11		0.1206140350877193%
但		10		0.10964912280701754%
人类		10		0.10964912280701754%
过去		10		0.10964912280701754%
方向		10		0.10964912280701754%
友好		10		0.10964912280701754%
构建		10		0.10964912280701754%
