单词		词频		占比
，		129		8.027380211574362%

		68		4.231487243310516%
。		57		3.546981953951462%
、		43		2.675793403858121%
的		37		2.3024268823895455%
我们		24		1.4934660858742999%
要		21		1.3067828251400124%
和		20		1.2445550715619167%
发展		20		1.2445550715619167%
疫情		17		1.057871810827629%
将		17		1.057871810827629%
国家		15		0.9334163036714374%
经济		15		0.9334163036714374%
为		14		0.8711885500933417%
合作		13		0.8089607965152459%
在		13		0.8089607965152459%
全球		12		0.7467330429371499%
世界		12		0.7467330429371499%
国际		11		0.6845052893590542%
金砖		10		0.6222775357809583%
“		9		0.5600497822028625%
”		9		0.5600497822028625%
新		9		0.5600497822028625%
更		9		0.5600497822028625%
各国		8		0.49782202862476665%
疫苗		8		0.49782202862476665%
人民		7		0.43559427504667086%
抗疫		7		0.43559427504667086%
安全		7		0.43559427504667086%
以		7		0.43559427504667086%
推动		7		0.43559427504667086%
——		6		0.37336652146857496%
不		6		0.37336652146857496%
坚持		6		0.37336652146857496%
中国		6		0.37336652146857496%
社会		5		0.3111387678904792%
大		5		0.3111387678904792%
和平		5		0.3111387678904792%
建设		5		0.3111387678904792%
维护		5		0.3111387678904792%
联合国		5		0.3111387678904792%
共同		5		0.3111387678904792%
积极		5		0.3111387678904792%
推进		4		0.24891101431238333%
尊敬		4		0.24891101431238333%
总统		4		0.24891101431238333%
赤字		4		0.24891101431238333%
与		4		0.24891101431238333%
也		4		0.24891101431238333%
搞		4		0.24891101431238333%
是		4		0.24891101431238333%
之		4		0.24891101431238333%
团结		4		0.24891101431238333%
病毒		4		0.24891101431238333%
努力		4		0.24891101431238333%
了		4		0.24891101431238333%
研发		4		0.24891101431238333%
伙伴		4		0.24891101431238333%
开展		4		0.24891101431238333%
中方		4		0.24891101431238333%
发展中国家		4		0.24891101431238333%
开放		4		0.24891101431238333%
创新		4		0.24891101431238333%
实现		4		0.24891101431238333%
会		4		0.24891101431238333%
更加		4		0.24891101431238333%
会晤		3		0.18668326073428748%
上		3		0.18668326073428748%
当前		3		0.18668326073428748%
生命		3		0.18668326073428748%
健康		3		0.18668326073428748%
卫生		3		0.18668326073428748%
体系		3		0.18668326073428748%
正在		3		0.18668326073428748%
经历		3		0.18668326073428748%
最		3		0.18668326073428748%
严重		3		0.18668326073428748%
贸易		3		0.18668326073428748%
稳定		3		0.18668326073428748%
多边主义		3		0.18668326073428748%
公平		3		0.18668326073428748%
单边		3		0.18668326073428748%
核心		3		0.18668326073428748%
可持续		3		0.18668326073428748%
通过		3		0.18668326073428748%
反对		3		0.18668326073428748%
年		3		0.18668326073428748%
防控		3		0.18668326073428748%
一切		3		0.18668326073428748%
加强		3		0.18668326073428748%
支持		3		0.18668326073428748%
组织		3		0.18668326073428748%
作用		3		0.18668326073428748%
愿		3		0.18668326073428748%
中心		3		0.18668326073428748%
五		3		0.18668326073428748%
等		3		0.18668326073428748%
倡议		3		0.18668326073428748%
消除		3		0.18668326073428748%
促进		3		0.18668326073428748%
复苏		3		0.18668326073428748%
下		3		0.18668326073428748%
政策		3		0.18668326073428748%
协调		3		0.18668326073428748%
落实		3		0.18668326073428748%
构建		3		0.18668326073428748%
好		3		0.18668326073428748%
关系		3		0.18668326073428748%
《		3		0.18668326073428748%
》		3		0.18668326073428748%
多		3		0.18668326073428748%
气候		3		0.18668326073428748%
变化		3		0.18668326073428748%
全面		3		0.18668326073428748%
国内		3		0.18668326073428748%
携手		2		0.12445550715619166%
领导人		2		0.12445550715619166%
2020年		2		0.12445550715619166%
普京		2		0.12445550715619166%
俄罗斯		2		0.12445550715619166%
这次		2		0.12445550715619166%
百年		2		0.12445550715619166%
格局		2		0.12445550715619166%
重要		2		0.12445550715619166%
身体		2		0.12445550715619166%
人类		2		0.12445550715619166%
来		2		0.12445550715619166%
萎缩		2		0.12445550715619166%
人员		2		0.12445550715619166%
货物		2		0.12445550715619166%
流动		2		0.12445550715619166%
单边主义		2		0.12445550715619166%
保护主义		2		0.12445550715619166%
霸凌		2		0.12445550715619166%
愈演愈烈		2		0.12445550715619166%
时代		2		0.12445550715619166%
全球化		2		0.12445550715619166%
理念		2		0.12445550715619166%
美好		2		0.12445550715619166%
贡献		2		0.12445550715619166%
恪守		2		0.12445550715619166%
正义		2		0.12445550715619166%
冲突		2		0.12445550715619166%
可以		2		0.12445550715619166%
政治		2		0.12445550715619166%
继续		2		0.12445550715619166%
对		2		0.12445550715619166%
多边		2		0.12445550715619166%
坚定		2		0.12445550715619166%
原则		2		0.12445550715619166%
基础		2		0.12445550715619166%
根据		2		0.12445550715619166%
自身		2		0.12445550715619166%
模式		2		0.12445550715619166%
分歧		2		0.12445550715619166%
营造		2		0.12445550715619166%
环境		2		0.12445550715619166%
合力		2		0.12445550715619166%
克服		2		0.12445550715619166%
挑战		2		0.12445550715619166%
仍		2		0.12445550715619166%
付出		2		0.12445550715619166%
艰苦		2		0.12445550715619166%
近		2		0.12445550715619166%
一		2		0.12445550715619166%
方面		2		0.12445550715619166%
经验		2		0.12445550715619166%
证明		2		0.12445550715619166%
科学		2		0.12445550715619166%
防治		2		0.12445550715619166%
传播		2		0.12445550715619166%
影响		2		0.12445550715619166%
至上		2		0.12445550715619166%
资源		2		0.12445550715619166%
分享		2		0.12445550715619166%
发挥		2		0.12445550715619166%
同		2		0.12445550715619166%
试验		2		0.12445550715619166%
愿同		2		0.12445550715619166%
已经		2		0.12445550715619166%
特别是		2		0.12445550715619166%
有		2		0.12445550715619166%
提供		2		0.12445550715619166%
国		2		0.12445550715619166%
我		2		0.12445550715619166%
传统		2		0.12445550715619166%
医药		2		0.12445550715619166%
增添		2		0.12445550715619166%
有力		2		0.12445550715619166%
预测		2		0.12445550715619166%
市场		2		0.12445550715619166%
一手		2		0.12445550715619166%
有序		2		0.12445550715619166%
利用		2		0.12445550715619166%
只		2		0.12445550715619166%
科技		2		0.12445550715619166%
工业		2		0.12445550715619166%
革命		2		0.12445550715619166%
领域		2		0.12445550715619166%
空间		2		0.12445550715619166%
解决		2		0.12445550715619166%
因		2		0.12445550715619166%
贫困		2		0.12445550715619166%
2030年		2		0.12445550715619166%
目标		2		0.12445550715619166%
让		2		0.12445550715619166%
应对		2		0.12445550715619166%
责任		2		0.12445550715619166%
不久前		2		0.12445550715619166%
！		2		0.12445550715619166%
深化		2		0.12445550715619166%
越		2		0.12445550715619166%
地		2		0.12445550715619166%
守望		1		0.06222775357809583%
相助		1		0.06222775357809583%
共克		1		0.06222775357809583%
同心		1		0.06222775357809583%
第十二		1		0.06222775357809583%
次		1		0.06222775357809583%
讲话		1		0.06222775357809583%
（		1		0.06222775357809583%
11月		1		0.06222775357809583%
17日		1		0.06222775357809583%
北京		1		0.06222775357809583%
）		1		0.06222775357809583%
中华		1		0.06222775357809583%
共和国		1		0.06222775357809583%
主席		1		0.06222775357809583%
习近平		1		0.06222775357809583%
莫迪		1		0.06222775357809583%
总理		1		0.06222775357809583%
拉马福萨		1		0.06222775357809583%
