单词		词频		占比
，		1349		7.023115368596418%
、		876		4.5605997501041236%
的		697		3.628696376509788%

		653		3.399625156184923%
。		619		3.222615576842982%
和		375		1.9523115368596418%
发展		222		1.1557684298209079%
人民		203		1.0568513119533527%
中国		184		0.9579341940857976%
党		168		0.8746355685131195%
建设		163		0.8486047480216576%
社会主义		147		0.7653061224489796%
是		139		0.7236568096626406%
坚持		131		0.6820074968763016%
社会		113		0.5882965431070387%
国家		110		0.5726780508121616%
制度		96		0.49979175343606835%
全面		95		0.49458558933777597%
在		93		0.4841732611411912%
政治		91		0.4737609329446064%
要		88		0.4581424406497293%
实现		85		0.44252394835485215%
特色		80		0.41649312786339027%
民族		79		0.4112869637650979%
推进		79		0.4112869637650979%
文化		78		0.4060807996668055%
体系		77		0.4008746355685131%
伟大		76		0.3956684714702207%
为		76		0.3956684714702207%
加强		72		0.3748438150770512%
改革		70		0.36443148688046645%
经济		68		0.3540191586838817%
我们		64		0.33319450229071224%
中华		62		0.32278217409412746%
“		62		0.32278217409412746%
”		62		0.32278217409412746%
必须		61		0.3175760099958351%
不		56		0.2915451895043732%
以		56		0.2915451895043732%
新		56		0.2915451895043732%
完善		56		0.2915451895043732%
民主		56		0.2915451895043732%
领导		54		0.2811328613077884%
安全		52		0.27072053311120364%
（		51		0.26551436901291126%
）		51		0.26551436901291126%
全		50		0.26030820491461887%
我国		50		0.26030820491461887%
创新		49		0.25510204081632654%
生活		47		0.2446897126197418%
现代化		47		0.2446897126197418%
推动		47		0.2446897126197418%
把		45		0.23427738442315704%
工作		44		0.22907122032486466%
更加		44		0.22907122032486466%
文明		44		0.22907122032486466%
教育		44		0.22907122032486466%
统一		43		0.22386505622657227%
生态		43		0.22386505622657227%
不断		42		0.21865889212827988%
了		42		0.21865889212827988%
深化		41		0.21345272802998752%
增强		41		0.21345272802998752%
基本		41		0.21345272802998752%
治理		41		0.21345272802998752%
战略		40		0.20824656393169513%
体制		40		0.20824656393169513%
思想		40		0.20824656393169513%
更		40		0.20824656393169513%
群众		39		0.20304039983340275%
重大		38		0.19783423573511036%
世界		37		0.192628071636818%
问题		37		0.192628071636818%
提高		37		0.192628071636818%
新时代		36		0.1874219075385256%
中		36		0.1874219075385256%
上		35		0.18221574344023322%
加快		35		0.18221574344023322%
历史		35		0.18221574344023322%
对		34		0.17700957934194084%
依法		34		0.17700957934194084%
精神		33		0.17180341524364848%
坚决		33		0.17180341524364848%
！		33		0.17180341524364848%
复兴		32		0.16659725114535612%
到		32		0.16659725114535612%
有		32		0.16659725114535612%
能力		31		0.16139108704706373%
大		31		0.16139108704706373%
法治		31		0.16139108704706373%
奋斗		30		0.15618492294877134%
团结		30		0.15618492294877134%
从		30		0.15618492294877134%
事业		30		0.15618492294877134%
监督		30		0.15618492294877134%
