单词		词频		占比
，		72		6.457399103139013%
非洲		51		4.573991031390134%

		41		3.6771300448430493%
。		35		3.1390134529147984%
、		27		2.4215246636771304%
的		26		2.3318385650224216%
和		26		2.3318385650224216%
支持		14		1.2556053811659191%
和平		12		1.0762331838565022%
联合国		12		1.0762331838565022%
非盟		12		1.0762331838565022%
国家		12		1.0762331838565022%
人民		11		0.9865470852017937%
合作		10		0.8968609865470852%
为		10		0.8968609865470852%
在		9		0.8071748878923767%
“		9		0.8071748878923767%
”		9		0.8071748878923767%
同		8		0.7174887892376681%
发展		8		0.7174887892376681%
抗疫		8		0.7174887892376681%
中国		8		0.7174887892376681%
安全		7		0.6278026905829596%
要		7		0.6278026905829596%
等		7		0.6278026905829596%
帮助		6		0.5381165919282511%
全球		6		0.5381165919282511%
安理会		5		0.4484304932735426%
主席		5		0.4484304932735426%
将		5		0.4484304932735426%
建设		5		0.4484304932735426%
提供		5		0.4484304932735426%
共同		5		0.4484304932735426%
个		5		0.4484304932735426%
团结		4		0.35874439461883406%
——		4		0.35874439461883406%
倡议		4		0.35874439461883406%
与		4		0.35874439461883406%
以		4		0.35874439461883406%
世界		4		0.35874439461883406%
卫生		4		0.35874439461883406%
国际		4		0.35874439461883406%
提升		4		0.35874439461883406%
行动		4		0.35874439461883406%
更		4		0.35874439461883406%
是		4		0.35874439461883406%
繁荣		3		0.26905829596412556%
会议		3		0.26905829596412556%
先生		3		0.26905829596412556%
秘书长		3		0.26905829596412556%
中方		3		0.26905829596412556%
新		3		0.26905829596412556%
经济		3		0.26905829596412556%
应当		3		0.26905829596412556%
积极		3		0.26905829596412556%
资源		3		0.26905829596412556%
物资		3		0.26905829596412556%
疫苗		3		0.26905829596412556%
作为		3		0.26905829596412556%
促进		3		0.26905829596412556%
公里		3		0.26905829596412556%
能力		3		0.26905829596412556%
消弭		3		0.26905829596412556%
枪声		3		0.26905829596412556%
继续		3		0.26905829596412556%
加强		3		0.26905829596412556%
机制		3		0.26905829596412556%
维和		3		0.26905829596412556%
可持续		3		0.26905829596412556%
议程		3		0.26905829596412556%
援助		3		0.26905829596412556%
多		3		0.26905829596412556%
治理		3		0.26905829596412556%
不公		3		0.26905829596412556%
为了		3		0.26905829596412556%
中非		3		0.26905829596412556%
向		3		0.26905829596412556%
国		3		0.26905829596412556%
共建		2		0.17937219730941703%
视频		2		0.17937219730941703%
习近平		2		0.17937219730941703%
特别		2		0.17937219730941703%
2020年		2		0.17937219730941703%
召开		2		0.17937219730941703%
高		2		0.17937219730941703%
古特雷斯		2		0.17937219730941703%
危机		2		0.17937219730941703%
重点		2		0.17937219730941703%
健康		2		0.17937219730941703%
组织		2		0.17937219730941703%
应		2		0.17937219730941703%
发挥		2		0.17937219730941703%
协调		2		0.17937219730941703%
作用		2		0.17937219730941703%
制定		2		0.17937219730941703%
药品		2		0.17937219730941703%
经验		2		0.17937219730941703%
技术		2		0.17937219730941703%
推动		2		0.17937219730941703%
公共		2		0.17937219730941703%
可		2		0.17937219730941703%
好		2		0.17937219730941703%
渠道		2		0.17937219730941703%
让		2		0.17937219730941703%
贫困		2		0.17937219730941703%
体系		2		0.17937219730941703%
应对		2		0.17937219730941703%
构建		2		0.17937219730941703%
人类		2		0.17937219730941703%
共同体		2		0.17937219730941703%
目标		2		0.17937219730941703%
稳定		2		0.17937219730941703%
停火		2		0.17937219730941703%
冲突		2		0.17937219730941703%
落实		2		0.17937219730941703%
《		2		0.17937219730941703%
—		2		0.17937219730941703%
联合		2		0.17937219730941703%
框架		2		0.17937219730941703%
》		2		0.17937219730941703%
实现		2		0.17937219730941703%
领域		2		0.17937219730941703%
进一步		2		0.17937219730941703%
完善		2		0.17937219730941703%
双方		2		0.17937219730941703%
部队		2		0.17937219730941703%
2030年		2		0.17937219730941703%
签署		2		0.17937219730941703%
〈		2		0.17937219730941703%
〉		2		0.17937219730941703%
执行		2		0.17937219730941703%
紧密		2		0.17937219730941703%
疫情		2		0.17937219730941703%
对		2		0.17937219730941703%
应该		2		0.17937219730941703%
减免		2		0.17937219730941703%
方面		2		0.17937219730941703%
把		2		0.17937219730941703%
规则		2		0.17937219730941703%
最		2		0.17937219730941703%
解决		2		0.17937219730941703%
问题		2		0.17937219730941703%
始终		2		0.17937219730941703%
了		2		0.17937219730941703%
并		2		0.17937219730941703%
无偿		2		0.17937219730941703%
6000		2		0.17937219730941703%
凝聚		1		0.08968609865470852%
共识		1		0.08968609865470852%
高级别		1		0.08968609865470852%
上		1		0.08968609865470852%
讲话		1		0.08968609865470852%
中华		1		0.08968609865470852%
共和国		1		0.08968609865470852%
代表		1		0.08968609865470852%
国务		1		0.08968609865470852%
委员		1		0.08968609865470852%
兼		1		0.08968609865470852%
外交		1		0.08968609865470852%
部长		1		0.08968609865470852%
王毅		1		0.08968609865470852%
（		1		0.08968609865470852%
12月		1		0.08968609865470852%
4日		1		0.08968609865470852%
北京		1		0.08968609865470852%
连线		1		0.08968609865470852%
发言		1		0.08968609865470852%
）		1		0.08968609865470852%
南非		1		0.08968609865470852%
级别		1		0.08968609865470852%
欢迎		1		0.08968609865470852%
拉马福萨		1		0.08968609865470852%
总统		1		0.08968609865470852%
主持		1		0.08968609865470852%
感谢		1		0.08968609865470852%
法基		1		0.08968609865470852%
通报		1		0.08968609865470852%
冠肺		1		0.08968609865470852%
炎疫		1		0.08968609865470852%
情大		1		0.08968609865470852%
流行		1		0.08968609865470852%
加剧		1		0.08968609865470852%
全球性		1		0.08968609865470852%
,		1		0.08968609865470852%
深刻		1		0.08968609865470852%
影响		1		0.08968609865470852%
政治		1		0.08968609865470852%
社会		1		0.08968609865470852%
形势		1		0.08968609865470852%
面临		1		0.08968609865470852%
一系列		1		0.08968609865470852%
挑战		1		0.08968609865470852%
采取		1		0.08968609865470852%
举措		1		0.08968609865470852%
渡过		1		0.08968609865470852%
难关		1		0.08968609865470852%
提出		1		0.08968609865470852%
四		1		0.08968609865470852%
点		1		0.08968609865470852%
建议		1		0.08968609865470852%
第一		1		0.08968609865470852%
筑牢		1		0.08968609865470852%
防线		1		0.08968609865470852%
统筹		1		0.08968609865470852%
调动		1		0.08968609865470852%
全非		1		0.08968609865470852%
战略		1		0.08968609865470852%
获得		1		0.08968609865470852%
防疫		1		0.08968609865470852%
诊疗		1		0.08968609865470852%
资金		1		0.08968609865470852%
扎紧		1		0.08968609865470852%
联防		1		0.08968609865470852%
联控		1		0.08968609865470852%
篱笆		1		0.08968609865470852%
新冠		1		0.08968609865470852%
产品		1		0.08968609865470852%
可及性		1		0.08968609865470852%
负担性		1		0.08968609865470852%
粮食		1		0.08968609865470852%
计划署		1		0.08968609865470852%
妇女署		1		0.08968609865470852%
儿基会		1		0.08968609865470852%
用		1		0.08968609865470852%
各自		1		0.08968609865470852%
破解		1		0.08968609865470852%
交通		1		0.08968609865470852%
瓶颈		1		0.08968609865470852%
打通		1		0.08968609865470852%
配送		1		0.08968609865470852%
最后		1		0.08968609865470852%
一		1		0.08968609865470852%
偏远		1		0.08968609865470852%
地区		1		0.08968609865470852%
脆弱		1		0.08968609865470852%
群体		1		0.08968609865470852%
得到		1		0.08968609865470852%
