单词		词频		占比
，		223		7.335526315789474%
的		151		4.967105263157895%

		118		3.8815789473684212%
。		106		3.4868421052631575%
中国		66		2.1710526315789473%
、		50		1.644736842105263%
发展		45		1.4802631578947367%
世界		41		1.348684210526316%
合作		35		1.151315789473684%
是		33		1.0855263157894737%
国际		26		0.855263157894737%
和		26		0.855263157894737%
了		25		0.8223684210526315%
在		23		0.756578947368421%
我们		23		0.756578947368421%
“		20		0.6578947368421052%
”		20		0.6578947368421052%
国家		20		0.6578947368421052%
为		20		0.6578947368421052%
全球		19		0.625%
将		19		0.625%
共同		17		0.5592105263157895%
中欧		17		0.5592105263157895%
与		16		0.5263157894736842%
大		16		0.5263157894736842%
更		15		0.4934210526315789%
上		14		0.4605263157894736%
最		13		0.4276315789473685%
人民		13		0.4276315789473685%
中		13		0.4276315789473685%
关系		12		0.39473684210526316%
不		12		0.39473684210526316%
以		12		0.39473684210526316%
伙伴		12		0.39473684210526316%
新		11		0.3618421052631579%
疫情		11		0.3618421052631579%
实现		11		0.3618421052631579%
个		11		0.3618421052631579%
经济		11		0.3618421052631579%
反对		11		0.3618421052631579%
开放		10		0.3289473684210526%
维护		10		0.3289473684210526%
和平		10		0.3289473684210526%
文明		10		0.3289473684210526%
不断		10		0.3289473684210526%
继续		10		0.3289473684210526%
人类		9		0.2960526315789474%
成为		9		0.2960526315789474%
重要		9		0.2960526315789474%
坚持		9		0.2960526315789474%
加强		9		0.2960526315789474%
来		8		0.2631578947368421%
一		8		0.2631578947368421%
有		8		0.2631578947368421%
之一		8		0.2631578947368421%
对		8		0.2631578947368421%
应		8		0.2631578947368421%
团结		7		0.2302631578947368%
也		7		0.2302631578947368%
中华		7		0.2302631578947368%
道路		7		0.2302631578947368%
从		7		0.2302631578947368%
年		7		0.2302631578947368%
市场		7		0.2302631578947368%
投资		7		0.2302631578947368%
各国		7		0.2302631578947368%
增长		7		0.2302631578947368%
要		7		0.2302631578947368%
会		7		0.2302631578947368%
各位		6		0.19736842105263158%
对抗		6		0.19736842105263158%
社会		6		0.19736842105263158%
复兴		6		0.19736842105263158%
；		6		0.19736842105263158%
始终		6		0.19736842105263158%
作用		6		0.19736842105263158%
复苏		6		0.19736842105263158%
挑战		6		0.19736842105263158%
进步		5		0.1644736842105263%
多		5		0.1644736842105263%
过		5		0.1644736842105263%
民族		5		0.1644736842105263%
历史		5		0.1644736842105263%
